sum_Gross_Profit_ok,sum_Sales_Total_ok
-663.53,2507.79
-663.39,1431.33
-662.86,726.98
-661.99,1844.83
-661.98,3099.21
-661.87,7060.89
-661.53,1593.19
-661.33,4158.85
-661.33,6145.79
-660.93,5351.53
-660.87,2049
-660.76,5205.83
-660.6,380.32
-660.46,440.63
-660.16,3544.35
-658.95,862.55
-658.88,3895.86
-658.73,3093.76
-658.58,10244.14
-658.46,116.86
-657.13,2656.2
-656.97,883.17
-656.75,1508.33
-656.59,931.06
-656.44,3050.55
-656.36,2160.27
-656.28,347.52
-655.12,438.68
-654.81,491.07
-654.75,3023.03
-653.87,2733.67
-653.73,975.22
-653.6,4278.61
-653.55,486.87
-653.45,4176.85
-653.33,2544.23
-652.62,625.67
-651.98,8461.45
-651.93,2896.84
-651.8,2366.01
-650.96,2573.29
-650.93,3250.2
-650.86,5425.08
-650.34,4828.88
-650.23,1717.82
-649.49,1240.39
-649.34,2338.41
-648.88,1165.41
-648.56,3532.96
-648.54,1663.02
-648.25,1876.32
-647.67,1232.84
-647.4,2111.03
-647.14,1789.44
-646.72,3674.33
-646.26,4071.36
-646.14,1168.15
-644.86,3644.48
-644.5,4848.06
-643.81,5609.68
-642.95,1355.09
-642.77,4581.41
-642.43,1096.26
-642.24,3457.07
-641.89,3819.42
-640.14,2337.11
-639.94,7444.07
-639.83,1026.74
-639.75,1939.65
-638.86,364.94
-638.75,1323.42
-638.34,1526.74
-638.16,1662.99
-637.46,1833.04
-637.41,2864.44
-637.17,173.34
-637.03,3127.73
-636.66,4409.62
-636.56,1749.82
-636.49,5880.97
-636.31,4622.78
-636.28,4125.27
-635.67,2778.91
-635.66,885.84
-635.59,1181.24
-634.68,1994.73
-634.26,576.75
-634.16,2237.44
-632.95,2555.37
-632.46,1032.51
-632.34,461.46
-631.04,2057.71
-630.92,2299.31
-629.26,821.54
-629.17,3780.78
-628.88,9308.89
-628.86,1580.57
-628.38,761.46
-627.62,2247.13
-626.81,1324.39
-626.12,8232.34
-625.59,801.86
-624.91,2146.24
-624.27,4063.78
-623.06,6083.38
-622.41,1413.62
-622.41,3218.99
-622.37,922.35
-622.22,3639.07
-621.3,1373.26
-620.84,844.17
-620.58,3908.08
-619.65,5585.57
-619.16,2494.44
-619.07,7713.64
-618.68,8724.38
-618.43,93.05
-617.96,771.79
-617.73,6286.52
-617.7,4600.6
-617.43,670.05
-616.85,2173.85
-616.81,97.93
-616.67,2322.6
-616.62,2211.99
-616.21,1765.52
-615.97,3151.47
-615.4,2452.4
-615.28,2014.13
-615.08,4814.49
-615.06,2537.89
-614.9,2599.41
-614.89,3047.95
-614.79,479.01
-614.31,7403.13
-613.98,3619.27
-613.73,3598.26
-612.73,3899.78
-612.58,3213.89
-611.63,450.14
-611.35,3113.65
-611.21,3631.81
-610.94,910.56
-610.65,1065.34
-610.4,6051.89
-609.99,3626.5
-609.62,5724.87
-608.9,6016.28
-608.64,4320.46
-606.32,8901.65
-606.26,435.45
-605.88,4908.54
-604.39,4263.01
-603.89,2155.87
-602.94,597.37
-602.94,3916.08
-602.89,3000.88
-602.86,4311.28
-602.67,1447.91
-602.31,1552.42
-602.26,1352.24
-601.94,1142.21
-601.84,1069.64
-601.4,2700.78
-601.24,2375.74
-601.01,1328.12
-600.9,2511.4
-600.43,2061.31
-600.42,4377.39
-600.34,746.21
-600.1,1266.26
-599.54,803.87
-598.93,2453.88
-598.89,1314.99
-596.72,4129.53
-596.27,305.86
-596.15,2423.62
-595.36,3416.77
-594.59,1614.84
-594.55,1924.83
-594.55,2852.35
-594.13,632.05
-593.98,1375.13
-593.7,833.75
-593.62,3856.91
-593.57,2072.91
-593.39,3896.41
-593.38,4182.52
-593.12,928.38
-592.49,4966.35
-592.18,430.26
-591.05,1238.17
-590.85,1860.94
-590.59,7239.16
-590.49,2588.46
-590.18,1449.3
-590,444.55
-589.82,6314.43
-589.45,2897.49
-589.14,554.59
-588.56,2228.07
-587.01,2361.47
-586.91,2025.03
-586.51,613.8
-585.88,1508.84
-585.78,77.91
-585.78,1009.46
-585.42,5878.35
-585.14,1876.93
-584.54,744.79
-584.48,2232.15
-584,2943.71
-583.22,1306.66
-582.72,2523.55
-582.24,868.56
-581.67,9323.05
-581.58,1559.32
-580.97,1712.4
-580.4,2494.18
-579.88,4108.17
-579.53,5287.06
-579.1,1876.56
-579.03,1475.69
-578.62,1727.79
-578.24,3021.64
-577.9,4851.67
-577.53,4452.3
-576.27,1287.55
-576.18,4547.9
-576.14,6520.65
-576.03,1512.46
-574.95,2355.17
-574.83,687.83
-574.57,1903.97
-574.11,4122.36
-573.52,2243.51
-572.91,6807.49
-572.49,88.17
-571.82,1606.49
-570.38,2555.12
-570.24,2727.4
-569.74,1381.46
-567.79,95.9
-566.89,1195.06
-566.45,4672.14
-566,105.94
-565.96,13115.66
-565.92,2063.62
-565.9,1574.44
-565.75,1769.45
-565.54,4306.76
-565.09,2152.5
-564.58,2141.05
-564.42,2766.73
-564.39,1313.45
-564.25,1600.83
-564.12,2355.26
-563.92,4203.88
-563.55,2851.03
-563.51,1024.14
-563.34,2901.35
-562.91,4138.81
-562.82,2509.24
-562.79,2713.3
-562.55,2924.39
-562.19,6403.39
-562.13,5677.87
-561.85,1315.99
-561.43,4269.04
-561.29,7870.75
-561.25,110.69
-560.88,6344.65
-560.74,3672.51
-560.36,2340.33
-559.99,5783.9
-559.92,3501.73
-559.91,9016.73
-559.27,2460.5
-559.09,2434.39
-558.45,2414.88
-557.65,2516.93
-557.59,3004.31
-557.34,8261.84
-556.67,1482.81
-556.58,6395.38
-556.43,970.73
-555.92,2946.05
-555.68,1991.07
-555.67,3751.72
-555.37,3543.89
-555.23,3854.72
-554.45,1881.57
-554.1,1968.54
-553.74,4943
-553.72,3177.79
-553.4,1571.06
-552.34,3391.98
-551.52,2636.8
-551,775.83
-550.98,5821.65
-550.94,2087.75
-550.35,6563.55
-549.66,3154.43
-549.61,5881.3
-549.32,4570.13
-548.98,833.42
-548.37,2157.26
-548.21,2469.14
-547.85,7633.14
-547.68,3655.5
-547.41,2934.91
-547.26,1503.32
-547.14,2389.95
-547.1,600.96
-546.83,2107.15
-546.79,3764.36
-546.56,2332.37
-546.22,1179.64
-544.91,579.71
-544.05,2137.1
-543.44,433.19
-543.41,907.39
-542.95,4168.08
-542.87,11215.21
-541.68,1324.68
-541.25,9035.39
-540.39,2227.25
-539.7,4248.44
-539.36,3922.42
-539.13,3379.01
-539.1,1849.48
-538.99,2651.23
-538.28,2019.7
-537.41,1061.4
-537.38,5720.32
-537.3,1439.1
-536.94,367.53
-536.61,6066.64
-536.52,756.33
-536.25,3433.89
-535.58,702.42
-535.08,5294.79
-535.03,947.85
-534.66,4931.22
-534.31,562.91
-533.86,2112.44
-533.66,848.74
-533.33,3923.79
-533.15,571.02
-532.84,1792.45
-532.63,640.21
-530.84,3146.94
-530.8,1246.37
-530.78,815.77
-530.57,1289.19
-530.56,1132.54
-530.45,3648.65
-529.26,5130.27
-528.95,2316.35
-527.7,3881.89
-527.33,1675.49
-527.11,1502.65
-527.11,4977.35
-526.74,531.72
-526.45,2909.8
-526.45,3025.78
-526.22,3602.12
-526.03,8039.06
-525.7,1678.82
-525.54,1802.2
-525.4,1380.62
-525.03,643.75
-524.8,1426.4
-524.62,2666.18
-524.41,88.23
-524.29,1252.88
-524.2,18945.18
-524.07,3337.31
-523.89,3543.74
-523.79,308.94
-523.54,3645.45
-523.09,6091.15
-522.87,1179.01
-522.82,2645.8
-522.53,1120.58
-522.04,2144.44
-521.21,1957.33
-520.94,736.05
-520.83,1515.2
-520.42,5606.91
-520.34,2705.4
-519.74,4042.96
-519.3,3689.07
-518.96,2138.59
-518.83,5144.48
-517.75,1584.5
-517.16,890.4
-516.54,864.25
-516.21,3692.95
-516.09,4667.07
-515.98,942.11
-515.74,349.41
-515.38,967.5
-515.36,4292.59
-515.23,4601.8
-515.19,4874.59
-515.11,669.85
-514.66,1291.92
-514.55,3969.43
-513.84,2132.46
-513.75,6685.63
-513.31,970.43
-513.21,1030.09
-511.18,1577.31
-511.1,4051.8
-510.9,1036.45
-510.6,2917.31
-509.83,539.69
-509.62,1298.43
-509.53,4029.01
-509.44,4239.76
-509.18,2539.2
-509.14,2043.46
-509.12,2339.41
-509.05,2878.49
-508.54,748.45
-508.37,3838.9
-507.48,14415.13
-507.4,1262.48
-507.34,3776.23
-507.19,2229.27
-506.91,6118.27
-506.77,2511.04
-506.7,4277.15
-506.59,5506.49
-505.93,2974.75
-505.77,3347.59
-505.76,359.39
-505.69,359.46
-505.59,1596.66
-505.14,316.15
-504.98,8830.63
-504.9,1159.55
-504.12,1676.46
-504.11,321.71
-503.85,1595.63
-503.62,2232.84
-503.58,3973.67
-502.55,330.82
-501.76,1124.89
-501.27,1440.61
-500.97,3834.62
-500.93,684.46
-500.28,4681.97
-500.24,477.72
-499.95,1406.07
-499.79,1163.31
-499.69,6465.93
-499.59,1451.61
-499.18,4110.3
-499.17,621.91
-498.26,3069.59
-497.52,2570.28
-497.45,1123.02
-496.92,1939.66
-496.66,2962.96
-496.44,368.71
-495.98,1532.92
-495.71,152.7
-495.21,885.58
-494.96,2555.76
-494.61,2604.63
-494.29,3789.83
-494.23,2429.38
-494.22,2086.61
-493.95,315.22
-493.43,1102.55
-493.16,1805.34
-492.98,340.39
-492.91,1232.95
-492.4,1320.98
-492.4,2124.3
-492.11,1814.3
-491.92,2148.44
-491.72,2727.65
-491.15,1104.83
-490.38,5713.42
-489.26,3877.39
-489.03,3769.94
-488.99,834.05
-488.98,16546.72
-488.54,1163.48
-488.15,1558.23
-488.12,1576.54
-487.83,9322.38
-487.69,2942.7
-486.89,7155.86
-486.7,3078.87
-486.45,2811.19
-485.12,340.7
-484.79,1749.55
-484.48,3697.95
-484.27,1906.38
-484.06,571.6
-483.51,1443.95
-482.94,1211.44
-482.65,2695.19
-482.59,6697.68
-482.22,815.87
-481.77,1259.31
-481.5,2536.31
-481.19,2444.18
-480.81,827.31
-480.81,2715.42
-480.13,1158.24
-479.78,2849.43
-479.77,2540.23
-479.57,3786.52
-478.48,2044.4
-478.32,4813.24
-478.25,4284.15
-478.24,2085.69
-477.72,12501.86
-477.52,1936.73
-477.34,649.59
-476.94,1598.68
-476.93,2386.61
-476.69,2421.49
-476.58,3180.45
-476.25,1619.51
-475.73,579.93
-475.54,1566.63
-475.48,4100.6
-475.47,287.87
-475.02,574.5
-474.91,86.68
-474.8,3138.33
-474.66,3826.33
-473.9,4023.86
-473.46,2153.53
-472.97,4020.62
-472.91,554.3
-472.89,733.79
-472.83,5176.27
-472.56,4050.91
-472.47,4026.16
-470.81,97.76
-470.34,1736.41
-469.84,9654.56
-469.74,820.5
-469.48,4882.29
-468.99,2495.2
-468.87,1346.71
-468.69,2461.54
-468.6,3422.46
-468.44,1127.54
-468.37,1074.93
-468.06,1025.67
-468.04,1231.52
-467.93,2716
-467.43,1347.9
-467.09,5287.16
-466.94,1859.01
-466.9,1475.15
-466.55,887.39
-465.84,607.53
-464.95,7356.3
-464.85,2994.77
-464.33,757.4
-464.27,13732.15
-463.84,954.57
-463.15,411.47
-463.12,829.73
-463.08,1355.27
-462.12,795.91
-461.51,2462.03
-461.31,1342.61
-460.9,290.47
-460.51,726.65
-460.41,2268.91
-460.41,5346.82
-460.04,1952.53
-459.83,3776.66
-459.65,574.9
-459.6,1027.32
-459.39,4204.51
-459.3,2248.97
-458.53,3715.8
-458.48,4880.28
-458.24,3862.81
-457.95,649.74
-457.91,4503.12
-457.7,2829.07
-457.44,2440.74
-457.26,484.63
-457.24,345.06
-456.91,2516.42
-455.25,935.76
-455.24,3050.82
-455.09,7423.31
-454.16,512.62
-453.79,2865.81
-453.18,1268.58
-452.77,3114.42
-452.39,3045.53
-452.28,2091.73
-451.89,5466.76
-451.76,2727.51
-451.39,3379.67
-451.13,2581.86
-450.87,1037.62
-450.33,1940.31
-449.85,1579.91
-449.68,3109.5
-449.22,775.05
-448.55,5503.39
-448.4,2937.99
-447.48,5227.09
-447.37,762.15
-447.31,1846.2
-446.82,1587.03
-446.51,3479.75
-446.34,2918.28
-445.97,2965.38
-445.77,305.6
-445.44,3517.45
-445.36,1496.69
-445.04,606.52
-445.04,811.85
-444.07,1209.96
-443.93,762.75
-443.57,570.67
-443.47,7585.79
-443.3,1097.74
-442.98,942.24
-442.44,580.93
-442.34,3612.97
-442.3,9600.65
-441.9,1002.73
-441.77,497.34
-441.44,2094.84
-440.96,865.63
-440.61,636.63
-440.27,944.95
-440.13,849.33
-440.07,12007.41
-438.86,268.99
-438.86,5810.32
-438.74,1636.88
-437.69,717.64
-437.58,1373.11
-436.55,7890.89
-435.52,3519.24
-434.95,3029.6
-434.86,561.58
-433.8,3953.67
-433.73,2368.39
-433.63,3944.68
-433.55,3068.42
-433.25,1606.89
-432.99,2476.59
-432.96,1381.55
-432.94,1193.71
-431.99,550.4
-431.85,4283.82
-431.28,5194.38
-431.19,3138.13
-430.14,1184.45
-429.83,1570.37
-429.83,7978.92
-429.72,7745.46
-429.49,2627.77
-429.44,1604.41
-429.2,481.23
-429.19,4995.56
-429.17,81.36
-427.67,2991.52
-427.38,7590.06
-427.31,631.12
-427.12,1689.97
-426.74,1227.29
-426.54,324.83
-426.33,2946.73
-425.54,3731.59
-425.53,3427.42
-425.45,325.92
-425.3,466.92
-425.15,546.06
-424.92,602.29
-424.92,800.07
-424.85,4627.4
-424.82,269.12
-424.3,1710.03
-423.91,347.65
-423.69,2707.06
-423.41,1516.31
-422.34,1434.1
-422.06,4039.72
-422.02,1675.52
-421.77,1081.99
-420.9,5228.2
-420.51,4337.41
-419.85,1833.42
-419.06,11591.82
-419.04,5432.09
-418.98,2781.82
-418.79,1182.97
-418.63,919.6
-418.4,1423.35
-418.39,2840.83
-417.86,6552.86
-417.84,737.49
-417.55,717.09
-417.45,3556.24
-417.2,1104.84
-417.08,867.12
-417.08,1671.41
-417.01,9014.33
-416.6,3718.87
-416.55,5271.82
-416.41,844.96
-416.13,4935.72
-415.97,1082.66
-415.85,268.56
-415.21,269.2
-415.15,993.23
-414.88,1305.15
-414.82,2324.79
-414.74,2314.34
-414.71,2416.67
-414.66,1427.09
-414.33,1619.52
-414.11,9916.91
-413.83,2119.37
-413.1,13395.12
-412.81,1351.43
-412.71,4509.74
-412.47,127.87
-412.29,1828.34
-412.28,5247.25
-412.27,917.86
-412.14,3909.72
-411.9,2124.01
-411.19,1350.34
-410.76,1071.54
-410.6,1049.94
-410.58,1761.91
-410.03,668.28
-409.94,2734.58
-409.85,1635.35
-409.79,337.38
-409.62,739.7
-409.47,1558.26
-409.42,310.16
-409.36,2165.18
-409.19,131.15
-409.08,3632.9
-409.05,4378.23
-408.98,330.04
-408.82,1205.77
-408.39,6178.67
-408.26,6203.42
-407.45,3159.74
-407.22,2331.65
-407.15,1825.58
-407.14,3446.22
-406.88,3407.86
-406.57,1033.66
-406.56,1925.49
-406.51,2727.81
-406.33,3310.18
-405.47,3471.91
-404.62,2130.22
-404.56,2868.06
-404.49,2651.93
-404.42,794.87
-404.32,3158.31
-403.74,325.46
-403.74,670.62
-403.28,15764.73
-403,3827.62
-402.96,1080.67
-402.91,1810.15
-402.62,471.39
-402.58,2196.86
-402.14,1541.92
-401.8,1362.44
-401.67,2596.81
-400.84,3081.95
-400.14,2313.69
-399.95,577.42
-399.68,894.89
-399.6,11877.03
-399.54,1687.78
-399.49,1285.51
-398.81,2542
-398.79,4157.1
-398.76,540.35
-397.82,807.72
-397.62,1356.66
-397.51,776.79
-397.5,4648.78
-397.49,3639.53
-397.48,2773.84
-397.43,522.2
-396.6,3131.11
-396.56,280.55
-396.28,1701.14
-396.22,2544.19
-396.08,1795.49
-395.94,682.37
-395.89,2815.04
-395.51,1084.41
-395.25,2794.97
-395.25,5843.61
-395.22,767.55
-395.22,1550.82
-394.66,2757.73
-394.62,1378.72
-394.6,4626.88
-394.15,1050.48
-394.15,13802.27
-394,1899.51
-393.96,3108.69
-393.32,1528.79
-393.29,858.6
-392.98,1932.97
-392.94,3728.51
-392.8,1798.49
-392.76,2468.3
-392.63,1217.03
-392.54,1343.67
-391.84,4768.59
-391.52,803.2
-390.47,1991.26
-390.21,1638.67
-390.13,2240.38
-390.12,715.8
-389.96,1537.5
-389.32,512.23
-388.9,2014.08
-388.4,418.94
-387.64,5875.18
-387.53,5711.87
-387.48,907.09
-387.45,1374.49
-387.16,12167.1
-386.94,595.45
-386.51,1146.69
-386.49,712.86
-386.41,1642.47
-386.05,4935.33
-385.87,2710.39
-385.79,1353.64
-385.03,1676.25
-384.89,1993.6
-384.66,1239.15
-384.49,1831.37
-384.15,1230.44
-383.8,1556.87
-383.73,15630.78
-383.39,1288.25
-382.99,5076.91
-382.93,2175.22
-382.79,5437.92
-382.21,567.73
-382.13,2572.61
-382.07,510.15
-381.81,2227.34
-381.77,4228.75
-381.75,1635.67
-381.61,3485.81
-381.53,530.68
-380.99,1917.51
-380.9,1013.25
-380.79,1956.58
-380.03,1149.58
-379.92,671.64
-379.67,678.66
-379.65,6020.19
-379.56,2140.51
-379.54,933.61
-379.48,2226.19
-379.33,1818.48
-378.83,1930.6
-378.58,4429.37
-378.39,981.26
-378.17,1878.08
-377.97,382.11
-377.74,79.64
-377.39,1475.49
-376.94,991.03
-376.83,692.18
-376.8,1437.15
-376.6,2079.63
-376.36,1021.34
-376.29,1260.82
-375.71,905.7
-375.7,951.8
-375.64,89.55
-375.41,418.44
-375.26,377.06
-374.89,3505.59
-374.88,3112.06
-374.82,90.37
-374.63,4289.27
-374.5,926.3
-374.48,10908.47
-373.53,462.73
-373.41,1568.47
-373.15,1675.6
-372.88,1003.88
-372.61,3281.12
-372.59,716.66
-372.42,3830.76
-371.77,997.66
-371.57,2471.23
-371.56,2803.38
-371.41,660.16
-371.21,1859.44
-371.14,466.46
-370.53,105.53
-370.46,824.52
-370.25,1601.81
-369.72,3108.89
-369.4,623.26
-369.27,1823.58
-369.04,3381.4
-368.62,859.56
-368.61,1292.31
-368.52,2643.53
-368.44,2760.11
-368.27,1227.71
-368.15,1375.32
-368.13,5726.95
-368.04,108.02
-367.76,742.05
-367.75,1070.02
-367.61,1447.97
-367.34,624.94
-367.29,4218.73
-367.2,2142.9
-366.65,1080.32
-366.47,226.68
-366.36,691.42
-366.01,852
-365.69,3384.75
-365.45,1146.85
-365.12,3725.85
-364.95,610.66
-364.95,1217.32
-364.47,290.04
-364.46,5132.28
-364.32,549.74
-364.18,2868.2
-363.97,1687.17
-363.92,1024.27
-363.83,913.3
-363.82,5506.77
-363.54,333.21
-363.41,2325.97
-363.39,2838.18
-363.27,4290.64
-363.26,2471.51
-363.24,913.06
-363.04,364.65
-362.32,2424.87
-362.26,6262.92
-362.2,2067.66
-362.1,272.72
-362.05,766.09
-362.02,733.38
-361.94,1584.1
-361.94,2568.18
-361.89,1490.56
-361.82,315.29
-361.68,1059.15
-361.36,1989.55
-361.07,1105.07
-360.75,1481.24
-360.03,1245.8
-359.99,3382.86
-359.52,233.63
-359.18,4672.83
-358.44,3454.96
-358.33,624.41
-358.09,458.73
-357.97,277.81
-357.79,6547.74
-357.65,3919.91
-357.51,5572.92
-357.23,424.67
-356.82,558.83
-356.35,4427.5
-356.18,3366.1
-355.32,4659.42
-355.18,5140.08
-355.13,1250.54
-354.99,7614.69
-354.82,405.26
-354.8,732.81
-354.42,751.5
-354.38,569.88
-354.2,3782.61
-354.06,1659.12
-353.43,6230.76
-352.97,3236.53
-352.64,482.2
-352.5,402.42
-352.41,4581.54
-352.32,2296.98
-352.28,706.05
-352.2,2698.52
-351.44,1292.29
-351.41,2834.9
-350.53,1205.62
-350.25,496.99
-350.25,1174.7
-349.86,1598.68
-349.74,3476.73
-349.68,699.5
-349.65,7324.4
-349.53,4861.81
-349.38,2173.26
-349.28,1186.69
-349.28,1508.51
-349.28,9928.83
-349.03,750.32
-348.92,6235.07
-348.75,97.56
-348.74,2086.29
-348.23,823.78
-348,679.26
-347.75,2163.88
-347.67,1289.44
-347.48,1300.2
-347.42,4316.19
-347.08,438.43
-346.87,377.85
-346.61,938.9
-346.52,1973.93
-346.39,1188.49
-346.31,6894.56
-345.87,671.55
-345.76,382.58
-345.59,2924.1
-345.41,1312.32
-345.38,6289.06
-345.36,1016.08
-345.2,631.43
-344.56,5744.05
-344.42,2030.18
-344.25,5000.87
-344.22,915.55
-344.11,775.56
-343.75,4986.42
-343.24,2835.71
-342.83,879.32
-342.7,1410.33
-342.46,760.39
-342.09,2166.09
-341.84,4011.65
-341.56,4049.41
-341.42,870.65
-341.42,3223.2
-341.38,104.93
-341.36,2315.31
-341.35,1600.7
-341.34,1434.78
-341.22,1155.92
-340.91,4159.83
-340.67,5307.79
-340.53,2749.54
-340.52,1086.92
-340.3,4430.59
-340.03,1668.63
-339.66,9773.92
-339.61,279.73
-339.34,1221.62
-339.12,850.42
-339.07,1021.81
-339.07,4699.58
-338.63,286.4
-338.61,3163.24
-338.4,1910.31
-338.4,2563.99
-338.24,6482.7
-337.9,414.42
-337.83,828.25
-337.82,762.5
-337.81,8004.86
-337.58,4877.17
-337,662.41
-336.88,399.77
-336.79,3082.4
-336.76,1031.11
-336.68,523.3
-336.28,3711.04
-336.23,360.51
-335.98,1427.87
-335.77,973.18
-335.54,1051.98
-335.45,7725.66
-335.43,2961.84
-335.22,1632.51
-334.46,664.95
-334.2,2200.64
-334.12,816.46
-333.9,266.85
-333.45,405.57
-333.42,698.79
-333.02,1556.82
-332.96,406.47
-332.79,3951.33
-332.42,502.44
-332.39,3005.51
-332.24,74.32
-332.04,2317.26
-331.96,1163.02
-331.69,2122.77
-331.42,2326.27
-331.37,6843
-331.1,1684.96
-330.67,4030.76
-330.52,1058.45
-330.47,6277.75
-330.16,2048.41
-329.99,857.2
-329.02,417.53
-329.02,487.8
-328.55,970.09
-328.39,3820.77
-328.38,365.79
-328.24,4125.4
-328.22,5320.88
-327.92,3599.22
-327.67,611.25
-327.65,85.85
-327.06,1394.7
-326.97,6577.14
-326.83,2833.58
-326.59,10564.96
-326.34,799.97
-326.08,1761.24
-325.86,2645.56
-325.67,612.7
-325.32,1033.46
-325.27,1071.21
-325.11,313.99
-324.8,3173.12
-324.6,778.25
-324.52,3460.77
-324.46,372.28
-324.44,414.58
-324.24,765.86
-323.84,911.41
-323.71,711.28
-323.69,814.63
-323.19,1505.32
-323.08,5326.02
-322.86,290.68
-322.64,796.25
-322.37,1477.57
-322.22,386.12
-321.96,5959.11
-321.91,910.85
-321.75,651.25
-321.72,1302.75
-321.2,1260.84
-321.06,805.25
-321.01,2597.28
-320.61,993.2
-320.6,1239.73
-320.42,2128.89
-320.38,567.47
-320.21,96.35
-320.16,5342.24
-319.95,237.45
-319.88,1033.31
-319.63,3308.28
-319.6,2394.54
-319.44,1215.56
-319.4,863.81
-319.19,776.21
-318.72,784.13
-318.68,468.46
-318.61,345.88
-318.2,2605.41
-318.1,395.62
-318.02,436.9
-318.01,3401.8
-318,2578.94
-317.99,1895.47
-317.69,1504.2
-317.67,877.31
-317.5,465.35
-317.26,901.5
-317.16,2277.5
-317.07,375.11
-316.99,1490.28
-316.7,2514.95
-316.66,1217.16
-316.46,732.92
-316.08,1269.87
-316.08,2428.28
-316.07,1627.99
-315.9,3124.39
-315.89,2142.54
-315.83,393.79
-315.82,4110.92
-315.78,633.58
-315.48,636.2
-314.88,1850.5
-314.84,1409.36
-314.73,890.81
-314.6,5236.3
-314.22,243.18
-314,545.98
-313.71,1733.1
-313.65,1380.73
-313.6,515.84
-313.57,3310.43
-313.48,1137.71
-313.45,3801.88
-313.15,1836.61
-312.84,396.78
-312.76,1737.92
-312.52,2323.71
-312.51,8575.38
-312.28,4091.17
-311.59,382.58
-311.02,2077.56
-310.97,3040.35
-310.9,1563.06
-310.81,2791.8
-310.58,1001.23
-310.54,3075.85
-310.28,2727.26
-310.07,3195.99
-310.01,96.63
-309.96,254.42
-309.94,764.42
-309.81,824.83
-309.73,278.24
-309.47,1359.74
-309.36,3023.73
-309.3,576.67
-309.02,629.9
-308.93,1379.34
-308.93,5004.4
-308.48,967.82
-308.42,386.5
-308.37,378.46
-308.22,3524.55
-308.02,292.49
-308.01,2113.68
-307.76,2012.69
-307.68,2235.48
-307.55,744.94
-307.15,3713.39
-306.88,16534.8
-306.57,2395.54
-306.55,1738.84
-306.48,3209.55
-306.45,6202.56
-306.24,285.96
-306.17,418.55
-305.92,433.78
-305.89,1556.61
-305.69,1888.34
-305.64,941.83
-305.46,1195.33
-305.42,368.3
-305.29,517.43
-305.13,761.43
-304.92,1658.46
-304.73,502.49
-304.69,6956.34
-304.62,2395.29
-304.44,1598.31
-304.29,7980.64
-304.03,793.24
-303.89,1243.27
-303.82,1460.42
-303.7,797.65
-303.4,2305.75
-303.37,9690.79
-303.07,1415.05
-302.87,823.44
-302.74,893.32
-302.54,524.37
-302.15,1731.66
-301.77,8216.08
-301.59,1083.63
-301.57,1832.76
-301.53,7671.55
-301.33,916.3
-300.95,2102.03
-300.51,1227.18
-300.49,201.41
-300.35,435.36
-300.14,241.78
-300,257.4
-299.9,667.2
-299.77,813.04
-299.62,3532.34
-298.82,365.84
-298.79,2887.52
-298.69,2476.76
-298.55,1400.07
-297.98,664.65
-297.53,578.77
-297.27,349.07
-297.16,456.91
-297,419.74
-296.92,353.73
-296.88,1139.15
-296.55,220.8
-296.45,1581.57
-296.3,814.25
-296.11,205.79
-296.08,1217.5
-295.22,1165.11
-295.08,1920.38
-295,579.48
-295,3720.89
-294.94,381.22
-294.74,1449.16
-294.27,1505.67
-294.16,268.25
-294.12,679.99
-293.74,192.02
-293.71,357.87
-293.7,395.93
-293.62,782.05
-293.28,911.57
-293.18,1572.58
-292.97,1592.88
-292.87,628.73
-292.72,327.45
-292.5,1664.36
-292.1,2035.69
-292.02,967.3
-291.79,1066.99
-291.79,5328.69
-291.65,3371.86
-291.61,3275.58
-291.59,281
-291.41,735.95
-291.36,707.12
-291.22,4666.2
-291.15,448.67
-291.05,1616.32
-290.93,383.03
-290.84,258.79
-290.67,1709.53
-290.65,1209.21
-290.61,4724.13
-290.6,261.91
-290.53,419.09
-290.51,331.83
-290.5,2245.78
-290.46,549.17
-290.37,368.99
-290.34,289.53
-290,3827.1
-289.94,377.94
-289.92,447.36
-289.88,327
-289.77,5134.98
-289.76,1094.06
-289.46,1664.03
-289.41,1673.97
-289.31,841.18
-288.99,1296.96
-288.68,1278.48
-288.64,1511.3
-288.59,1837.62
-288.58,1064.59
-288.34,644.95
-288.3,5171.6
-288.12,1099.4
-288.04,1550.92
-287.61,954.63
-287.6,1465.66
-287.49,2763.63
-287.24,507.01
-287.09,904.51
-286.9,2760.33
-286.64,1144.35
-286.51,1393.07
-285.93,488.5
-285.91,4904.06
-285.73,71.64
-285.41,1095.9
-285.29,2452.62
-285.11,299.4
-284.9,3752.12
-284.7,71.04
-284.67,1120.99
-284.5,3166.8
-284.46,922.39
-284.41,4322.26
-284.4,201.36
-284.16,1077.28
-284,989.22
-283.93,92.95
-283.78,618.84
-283.76,1270.73
-283.68,4441.8
-283.62,3905.82
-283.47,1130.27
-283.44,7424.65
-283.26,1124.3
-283.01,313.87
-282.96,312.05
-282.93,344.01
-282.92,471.65
-282.87,704.24
-282.84,1552.84
-282.74,266.89
-282.7,1647.35
-282.52,632.09
-282.4,805.52
-282.15,246.96
-282.06,302.45
-281.44,535.5
-281.01,175.26
-280.97,338.06
-280.92,2195.26
-280.76,1975.49
-280.76,1996.61
-280.75,847.85
-280.7,239.48
-280.56,1511.52
-280.54,5345.12
-280.53,1890.8
-280.48,291.23
-280.18,378.1
-279.82,5586.77
-279.25,1181.08
-279.17,1808.15
-279.16,421.04
-278.95,2952.94
-278.82,5264.44
