none_Prod_TypeB_nk,sum_Gross_Profit_ok,sum_Sales_Total_ok
FURNITURE,-725.93,4777.7
FURNITURE,-725.8,567.05
FURNITURE,-725.33,2057.83
FURNITURE,-723.6,11034.48
FURNITURE,-721.13,4066.15
FURNITURE,-720.41,3484.43
FURNITURE,-718.88,3065.43
FURNITURE,-717.49,2345.55
FURNITURE,-717.24,5350.61
FURNITURE,-716.35,2911.55
FURNITURE,-715.76,4046.64
FURNITURE,-715.49,2236.1
FURNITURE,-714.82,543.57
FURNITURE,-714.31,3231.43
FURNITURE,-711.73,5285.37
FURNITURE,-711.02,2735.88
FURNITURE,-708.71,4404.96
FURNITURE,-708.13,8698.33
FURNITURE,-706.93,2504.41
FURNITURE,-706.2,3445.26
FURNITURE,-705.89,2249.2
FURNITURE,-705.68,1755.02
FURNITURE,-703.92,812.27
FURNITURE,-703.45,437.23
FURNITURE,-703.19,4079.28
FURNITURE,-702.02,1348.56
FURNITURE,-701.92,9042.41
FURNITURE,-700.89,4276.92
FURNITURE,-700.68,5498.27
FURNITURE,-700.48,9517.6
FURNITURE,-700.19,1409.5
FURNITURE,-699.27,1897.28
FURNITURE,-699.1,2616.37
FURNITURE,-697.57,2141.34
FURNITURE,-697.23,4475.21
FURNITURE,-694.71,6045.98
FURNITURE,-694.49,695.35
FURNITURE,-694.42,827.12
FURNITURE,-694.37,2322.98
FURNITURE,-692.43,1188.08
FURNITURE,-692.22,3316.73
FURNITURE,-691.91,4713.26
FURNITURE,-691.76,4380.06
FURNITURE,-691.43,852.32
FURNITURE,-688.79,3174.45
FURNITURE,-688.44,1898.3
FURNITURE,-688.41,4522.93
FURNITURE,-688.1,2771.52
FURNITURE,-687.87,13486.29
FURNITURE,-686.46,3532.78
FURNITURE,-686.19,9551.14
FURNITURE,-686.1,3760.82
FURNITURE,-684.59,1818.78
FURNITURE,-684.5,364.92
FURNITURE,-684.12,2056.49
FURNITURE,-683.91,3661.06
FURNITURE,-683.08,2023.26
FURNITURE,-680.68,4982.63
FURNITURE,-679.63,11083.12
FURNITURE,-679.55,3033.33
FURNITURE,-678.15,6136.67
FURNITURE,-677.44,1543.76
FURNITURE,-676.63,1906.02
FURNITURE,-675.6,2165.48
FURNITURE,-675.12,2438.48
FURNITURE,-674.81,4713.25
FURNITURE,-674.69,2478.26
FURNITURE,-674.67,610.88
FURNITURE,-674.18,1885.77
FURNITURE,-674.12,1053.84
FURNITURE,-673.46,10468.88
FURNITURE,-673.05,3277.96
FURNITURE,-672.79,930.73
FURNITURE,-672.69,3685.01
FURNITURE,-672.43,5993.74
FURNITURE,-672.38,1331.82
FURNITURE,-672.2,4224.14
FURNITURE,-671.75,1996.88
FURNITURE,-670.91,3326.72
FURNITURE,-670.83,2018.45
FURNITURE,-670.54,2039.33
FURNITURE,-670.31,7415.41
FURNITURE,-669.89,4228.73
FURNITURE,-669.38,5007.69
FURNITURE,-667.85,7599.95
FURNITURE,-666.84,4798.84
FURNITURE,-666.13,4712.81
FURNITURE,-665.93,1188.75
FURNITURE,-665.89,1996.46
FURNITURE,-665.16,1917.49
FURNITURE,-664.59,2841.47
FURNITURE,-663.87,662.79
FURNITURE,-663.7,2783.2
FURNITURE,-663.53,2507.79
FURNITURE,-663.39,1431.33
FURNITURE,-662.86,726.98
FURNITURE,-661.98,3099.21
FURNITURE,-661.87,7060.89
FURNITURE,-661.33,4158.85
FURNITURE,-661.33,6145.79
FURNITURE,-660.93,5351.53
FURNITURE,-660.87,2049
FURNITURE,-660.76,5205.83
FURNITURE,-660.46,440.63
FURNITURE,-658.88,3895.86
FURNITURE,-658.58,10244.14
FURNITURE,-656.97,883.17
FURNITURE,-656.75,1508.33
FURNITURE,-656.28,347.52
FURNITURE,-654.75,3023.03
FURNITURE,-653.87,2733.67
FURNITURE,-653.6,4278.61
FURNITURE,-653.55,486.87
FURNITURE,-653.45,4176.85
FURNITURE,-653.33,2544.23
FURNITURE,-651.98,8461.45
FURNITURE,-651.93,2896.84
FURNITURE,-650.96,2573.29
FURNITURE,-650.93,3250.2
FURNITURE,-650.23,1717.82
FURNITURE,-649.34,2338.41
FURNITURE,-648.56,3532.96
FURNITURE,-647.67,1232.84
FURNITURE,-647.4,2111.03
FURNITURE,-647.14,1789.44
FURNITURE,-646.26,4071.36
FURNITURE,-644.86,3644.48
FURNITURE,-643.81,5609.68
FURNITURE,-642.95,1355.09
FURNITURE,-642.77,4581.41
FURNITURE,-642.24,3457.07
FURNITURE,-641.89,3819.42
FURNITURE,-640.14,2337.11
FURNITURE,-639.94,7444.07
FURNITURE,-639.83,1026.74
FURNITURE,-639.75,1939.65
FURNITURE,-638.86,364.94
FURNITURE,-638.34,1526.74
FURNITURE,-637.46,1833.04
FURNITURE,-637.41,2864.44
FURNITURE,-637.03,3127.73
FURNITURE,-636.66,4409.62
FURNITURE,-636.49,5880.97
FURNITURE,-636.31,4622.78
FURNITURE,-636.28,4125.27
FURNITURE,-635.67,2778.91
FURNITURE,-634.16,2237.44
FURNITURE,-632.95,2555.37
FURNITURE,-632.46,1032.51
FURNITURE,-631.04,2057.71
FURNITURE,-630.92,2299.31
FURNITURE,-629.26,821.54
FURNITURE,-629.17,3780.78
FURNITURE,-628.88,9308.89
FURNITURE,-628.38,761.46
FURNITURE,-627.62,2247.13
FURNITURE,-626.81,1324.39
FURNITURE,-626.12,8232.34
FURNITURE,-625.59,801.86
FURNITURE,-624.27,4063.78
FURNITURE,-622.41,1413.62
FURNITURE,-622.41,3218.99
FURNITURE,-622.37,922.35
FURNITURE,-622.22,3639.07
FURNITURE,-620.84,844.17
FURNITURE,-620.58,3908.08
FURNITURE,-619.16,2494.44
FURNITURE,-619.07,7713.64
FURNITURE,-618.68,8724.38
FURNITURE,-617.73,6286.52
FURNITURE,-616.85,2173.85
FURNITURE,-616.67,2322.6
FURNITURE,-616.62,2211.99
FURNITURE,-615.97,3151.47
FURNITURE,-615.4,2452.4
FURNITURE,-615.06,2537.89
FURNITURE,-614.9,2599.41
FURNITURE,-614.31,7403.13
FURNITURE,-613.98,3619.27
FURNITURE,-613.73,3598.26
FURNITURE,-612.73,3899.78
FURNITURE,-612.58,3213.89
FURNITURE,-611.63,450.14
FURNITURE,-611.21,3631.81
FURNITURE,-610.4,6051.89
FURNITURE,-609.99,3626.5
FURNITURE,-608.9,6016.28
FURNITURE,-606.32,8901.65
FURNITURE,-605.88,4908.54
FURNITURE,-604.39,4263.01
FURNITURE,-602.94,597.37
FURNITURE,-602.94,3916.08
FURNITURE,-602.89,3000.88
FURNITURE,-602.67,1447.91
FURNITURE,-602.31,1552.42
FURNITURE,-601.4,2700.78
FURNITURE,-601.24,2375.74
FURNITURE,-600.9,2511.4
FURNITURE,-600.42,4377.39
FURNITURE,-600.1,1266.26
FURNITURE,-599.54,803.87
FURNITURE,-598.93,2453.88
FURNITURE,-598.89,1314.99
FURNITURE,-595.36,3416.77
FURNITURE,-594.55,1924.83
FURNITURE,-594.55,2852.35
FURNITURE,-593.7,833.75
FURNITURE,-593.62,3856.91
FURNITURE,-593.57,2072.91
FURNITURE,-593.39,3896.41
FURNITURE,-592.18,430.26
FURNITURE,-591.05,1238.17
FURNITURE,-590.85,1860.94
FURNITURE,-590.59,7239.16
FURNITURE,-590.49,2588.46
FURNITURE,-589.82,6314.43
FURNITURE,-589.45,2897.49
FURNITURE,-586.91,2025.03
FURNITURE,-586.51,613.8
FURNITURE,-585.88,1508.84
FURNITURE,-585.78,1009.46
FURNITURE,-585.14,1876.93
FURNITURE,-584,2943.71
FURNITURE,-582.72,2523.55
FURNITURE,-582.24,868.56
FURNITURE,-581.67,9323.05
FURNITURE,-581.58,1559.32
FURNITURE,-580.4,2494.18
FURNITURE,-579.88,4108.17
FURNITURE,-579.53,5287.06
FURNITURE,-578.62,1727.79
FURNITURE,-578.24,3021.64
FURNITURE,-576.27,1287.55
FURNITURE,-576.18,4547.9
FURNITURE,-576.14,6520.65
FURNITURE,-576.03,1512.46
FURNITURE,-574.95,2355.17
FURNITURE,-574.57,1903.97
FURNITURE,-573.52,2243.51
FURNITURE,-572.91,6807.49
FURNITURE,-571.82,1606.49
FURNITURE,-570.38,2555.12
FURNITURE,-569.74,1381.46
FURNITURE,-566.89,1195.06
FURNITURE,-566.45,4672.14
FURNITURE,-565.96,13115.66
FURNITURE,-565.92,2063.62
FURNITURE,-565.75,1769.45
FURNITURE,-565.54,4306.76
FURNITURE,-564.58,2141.05
FURNITURE,-564.42,2766.73
FURNITURE,-564.25,1600.83
FURNITURE,-564.12,2355.26
FURNITURE,-563.92,4203.88
FURNITURE,-563.55,2851.03
FURNITURE,-563.34,2901.35
FURNITURE,-562.91,4138.81
FURNITURE,-562.55,2924.39
FURNITURE,-562.19,6403.39
FURNITURE,-562.13,5677.87
FURNITURE,-561.43,4269.04
FURNITURE,-561.29,7870.75
FURNITURE,-560.88,6344.65
FURNITURE,-560.74,3672.51
FURNITURE,-560.36,2340.33
FURNITURE,-559.99,5783.9
FURNITURE,-559.92,3501.73
FURNITURE,-559.91,9016.73
FURNITURE,-559.09,2434.39
FURNITURE,-557.65,2516.93
FURNITURE,-557.59,3004.31
FURNITURE,-557.34,8261.84
FURNITURE,-556.58,6395.38
FURNITURE,-556.43,970.73
FURNITURE,-555.92,2946.05
FURNITURE,-555.68,1991.07
FURNITURE,-555.67,3751.72
FURNITURE,-555.37,3543.89
FURNITURE,-555.23,3854.72
FURNITURE,-554.45,1881.57
FURNITURE,-554.1,1968.54
FURNITURE,-553.74,4943
FURNITURE,-553.72,3177.79
FURNITURE,-552.34,3391.98
FURNITURE,-551.52,2636.8
FURNITURE,-550.98,5821.65
FURNITURE,-550.94,2087.75
FURNITURE,-550.35,6563.55
FURNITURE,-549.66,3154.43
FURNITURE,-549.61,5881.3
FURNITURE,-549.32,4570.13
FURNITURE,-548.98,833.42
FURNITURE,-548.37,2157.26
FURNITURE,-548.21,2469.14
FURNITURE,-547.85,7633.14
FURNITURE,-547.68,3655.5
FURNITURE,-547.26,1503.32
FURNITURE,-546.83,2107.15
FURNITURE,-546.56,2332.37
FURNITURE,-544.91,579.71
FURNITURE,-544.05,2137.1
FURNITURE,-543.44,433.19
FURNITURE,-543.41,907.39
FURNITURE,-542.87,11215.21
FURNITURE,-541.68,1324.68
FURNITURE,-541.25,9035.39
FURNITURE,-540.39,2227.25
FURNITURE,-539.36,3922.42
FURNITURE,-539.13,3379.01
FURNITURE,-539.1,1849.48
FURNITURE,-537.38,5720.32
FURNITURE,-537.3,1439.1
FURNITURE,-536.94,367.53
FURNITURE,-536.61,6066.64
FURNITURE,-536.52,756.33
FURNITURE,-536.25,3433.89
FURNITURE,-535.08,5294.79
FURNITURE,-535.03,947.85
FURNITURE,-534.31,562.91
FURNITURE,-533.86,2112.44
FURNITURE,-533.66,848.74
FURNITURE,-533.33,3923.79
FURNITURE,-532.84,1792.45
FURNITURE,-530.84,3146.94
FURNITURE,-530.8,1246.37
FURNITURE,-530.57,1289.19
FURNITURE,-530.45,3648.65
FURNITURE,-529.26,5130.27
FURNITURE,-527.7,3881.89
FURNITURE,-527.11,1502.65
FURNITURE,-527.11,4977.35
FURNITURE,-526.74,531.72
FURNITURE,-526.45,2909.8
FURNITURE,-526.45,3025.78
FURNITURE,-526.22,3602.12
FURNITURE,-526.03,8039.06
FURNITURE,-525.7,1678.82
FURNITURE,-525.4,1380.62
FURNITURE,-525.03,643.75
FURNITURE,-524.8,1426.4
FURNITURE,-524.62,2666.18
FURNITURE,-524.29,1252.88
FURNITURE,-524.2,18945.18
FURNITURE,-524.07,3337.31
FURNITURE,-523.54,3645.45
FURNITURE,-523.09,6091.15
FURNITURE,-522.87,1179.01
FURNITURE,-522.04,2144.44
FURNITURE,-521.21,1957.33
FURNITURE,-520.83,1515.2
FURNITURE,-520.42,5606.91
FURNITURE,-520.34,2705.4
FURNITURE,-519.74,4042.96
FURNITURE,-519.3,3689.07
FURNITURE,-518.83,5144.48
FURNITURE,-517.16,890.4
FURNITURE,-516.21,3692.95
FURNITURE,-516.09,4667.07
FURNITURE,-515.98,942.11
FURNITURE,-515.74,349.41
FURNITURE,-515.38,967.5
FURNITURE,-515.36,4292.59
FURNITURE,-515.19,4874.59
FURNITURE,-514.66,1291.92
FURNITURE,-514.55,3969.43
FURNITURE,-513.84,2132.46
FURNITURE,-513.75,6685.63
FURNITURE,-513.31,970.43
FURNITURE,-511.18,1577.31
FURNITURE,-511.1,4051.8
FURNITURE,-510.9,1036.45
FURNITURE,-510.6,2917.31
FURNITURE,-509.83,539.69
FURNITURE,-509.44,4239.76
FURNITURE,-509.14,2043.46
FURNITURE,-509.05,2878.49
FURNITURE,-508.37,3838.9
FURNITURE,-507.48,14415.13
FURNITURE,-507.4,1262.48
FURNITURE,-507.34,3776.23
FURNITURE,-507.19,2229.27
FURNITURE,-506.91,6118.27
FURNITURE,-506.59,5506.49
FURNITURE,-505.93,2974.75
FURNITURE,-505.77,3347.59
FURNITURE,-505.76,359.39
FURNITURE,-505.69,359.46
FURNITURE,-505.14,316.15
FURNITURE,-504.98,8830.63
FURNITURE,-504.12,1676.46
FURNITURE,-504.11,321.71
FURNITURE,-503.85,1595.63
FURNITURE,-503.62,2232.84
FURNITURE,-503.58,3973.67
FURNITURE,-501.27,1440.61
FURNITURE,-500.93,684.46
FURNITURE,-500.24,477.72
FURNITURE,-499.95,1406.07
FURNITURE,-499.69,6465.93
FURNITURE,-499.59,1451.61
FURNITURE,-499.18,4110.3
FURNITURE,-499.17,621.91
FURNITURE,-497.52,2570.28
FURNITURE,-496.92,1939.66
FURNITURE,-496.66,2962.96
FURNITURE,-496.44,368.71
FURNITURE,-495.98,1532.92
FURNITURE,-494.61,2604.63
FURNITURE,-494.22,2086.61
FURNITURE,-493.43,1102.55
FURNITURE,-493.16,1805.34
FURNITURE,-492.4,2124.3
FURNITURE,-492.11,1814.3
FURNITURE,-491.92,2148.44
FURNITURE,-491.72,2727.65
FURNITURE,-491.15,1104.83
FURNITURE,-490.38,5713.42
FURNITURE,-489.26,3877.39
FURNITURE,-489.03,3769.94
FURNITURE,-488.98,16546.72
FURNITURE,-488.54,1163.48
FURNITURE,-488.12,1576.54
FURNITURE,-487.83,9322.38
FURNITURE,-487.69,2942.7
FURNITURE,-486.89,7155.86
FURNITURE,-486.7,3078.87
FURNITURE,-485.12,340.7
FURNITURE,-484.79,1749.55
FURNITURE,-484.48,3697.95
FURNITURE,-482.94,1211.44
FURNITURE,-482.59,6697.68
FURNITURE,-482.22,815.87
FURNITURE,-481.19,2444.18
FURNITURE,-480.81,2715.42
FURNITURE,-480.13,1158.24
FURNITURE,-479.78,2849.43
FURNITURE,-479.77,2540.23
FURNITURE,-478.48,2044.4
FURNITURE,-478.32,4813.24
FURNITURE,-478.25,4284.15
FURNITURE,-478.24,2085.69
FURNITURE,-477.72,12501.86
FURNITURE,-477.34,649.59
FURNITURE,-476.94,1598.68
FURNITURE,-476.93,2386.61
FURNITURE,-476.69,2421.49
FURNITURE,-476.58,3180.45
FURNITURE,-476.25,1619.51
FURNITURE,-475.54,1566.63
FURNITURE,-475.02,574.5
FURNITURE,-474.8,3138.33
FURNITURE,-474.66,3826.33
FURNITURE,-473.9,4023.86
FURNITURE,-473.46,2153.53
FURNITURE,-472.97,4020.62
FURNITURE,-472.89,733.79
FURNITURE,-472.56,4050.91
FURNITURE,-472.47,4026.16
FURNITURE,-470.34,1736.41
FURNITURE,-469.84,9654.56
FURNITURE,-469.74,820.5
FURNITURE,-468.69,2461.54
FURNITURE,-468.6,3422.46
FURNITURE,-468.44,1127.54
FURNITURE,-467.43,1347.9
FURNITURE,-467.09,5287.16
FURNITURE,-466.94,1859.01
FURNITURE,-466.55,887.39
FURNITURE,-465.84,607.53
FURNITURE,-464.95,7356.3
FURNITURE,-464.85,2994.77
FURNITURE,-464.33,757.4
FURNITURE,-464.27,13732.15
FURNITURE,-463.84,954.57
FURNITURE,-463.12,829.73
FURNITURE,-463.08,1355.27
FURNITURE,-462.12,795.91
FURNITURE,-461.51,2462.03
FURNITURE,-461.31,1342.61
FURNITURE,-460.41,2268.91
FURNITURE,-460.41,5346.82
FURNITURE,-459.83,3776.66
FURNITURE,-459.6,1027.32
FURNITURE,-459.39,4204.51
FURNITURE,-459.3,2248.97
FURNITURE,-458.53,3715.8
FURNITURE,-457.44,2440.74
FURNITURE,-455.25,935.76
FURNITURE,-455.24,3050.82
FURNITURE,-455.09,7423.31
FURNITURE,-453.18,1268.58
FURNITURE,-452.77,3114.42
FURNITURE,-452.39,3045.53
FURNITURE,-452.28,2091.73
FURNITURE,-451.89,5466.76
FURNITURE,-451.76,2727.51
FURNITURE,-451.39,3379.67
FURNITURE,-450.87,1037.62
FURNITURE,-450.33,1940.31
FURNITURE,-449.85,1579.91
FURNITURE,-448.55,5503.39
FURNITURE,-448.4,2937.99
FURNITURE,-447.48,5227.09
FURNITURE,-446.82,1587.03
FURNITURE,-446.51,3479.75
FURNITURE,-446.34,2918.28
FURNITURE,-445.04,606.52
FURNITURE,-443.93,762.75
FURNITURE,-443.57,570.67
FURNITURE,-443.47,7585.79
FURNITURE,-442.34,3612.97
FURNITURE,-442.3,9600.65
FURNITURE,-441.77,497.34
FURNITURE,-441.44,2094.84
FURNITURE,-440.96,865.63
FURNITURE,-440.13,849.33
FURNITURE,-440.07,12007.41
FURNITURE,-438.86,268.99
FURNITURE,-438.74,1636.88
FURNITURE,-437.69,717.64
FURNITURE,-435.52,3519.24
FURNITURE,-434.95,3029.6
FURNITURE,-433.73,2368.39
FURNITURE,-433.63,3944.68
FURNITURE,-433.55,3068.42
FURNITURE,-433.25,1606.89
FURNITURE,-432.99,2476.59
FURNITURE,-432.96,1381.55
FURNITURE,-431.99,550.4
FURNITURE,-431.85,4283.82
FURNITURE,-431.28,5194.38
FURNITURE,-431.19,3138.13
FURNITURE,-429.83,1570.37
FURNITURE,-429.83,7978.92
FURNITURE,-429.72,7745.46
FURNITURE,-429.49,2627.77
FURNITURE,-429.44,1604.41
FURNITURE,-429.2,481.23
FURNITURE,-429.19,4995.56
FURNITURE,-427.38,7590.06
FURNITURE,-426.33,2946.73
FURNITURE,-425.54,3731.59
FURNITURE,-425.53,3427.42
FURNITURE,-425.3,466.92
FURNITURE,-424.92,800.07
FURNITURE,-424.85,4627.4
FURNITURE,-423.91,347.65
FURNITURE,-423.69,2707.06
FURNITURE,-423.41,1516.31
FURNITURE,-422.34,1434.1
FURNITURE,-422.06,4039.72
FURNITURE,-421.77,1081.99
FURNITURE,-420.51,4337.41
FURNITURE,-419.85,1833.42
FURNITURE,-419.06,11591.82
FURNITURE,-419.04,5432.09
FURNITURE,-418.79,1182.97
FURNITURE,-418.63,919.6
FURNITURE,-418.39,2840.83
FURNITURE,-417.86,6552.86
FURNITURE,-417.84,737.49
FURNITURE,-417.55,717.09
FURNITURE,-417.45,3556.24
FURNITURE,-417.08,1671.41
FURNITURE,-417.01,9014.33
FURNITURE,-416.55,5271.82
FURNITURE,-416.13,4935.72
FURNITURE,-415.97,1082.66
FURNITURE,-415.85,268.56
FURNITURE,-415.21,269.2
FURNITURE,-414.71,2416.67
FURNITURE,-414.33,1619.52
FURNITURE,-414.11,9916.91
FURNITURE,-413.1,13395.12
FURNITURE,-412.71,4509.74
FURNITURE,-412.29,1828.34
FURNITURE,-412.28,5247.25
FURNITURE,-411.9,2124.01
FURNITURE,-410.76,1071.54
FURNITURE,-410.58,1761.91
FURNITURE,-410.03,668.28
FURNITURE,-409.94,2734.58
FURNITURE,-409.85,1635.35
FURNITURE,-409.79,337.38
FURNITURE,-409.47,1558.26
FURNITURE,-409.42,310.16
FURNITURE,-409.36,2165.18
FURNITURE,-409.08,3632.9
FURNITURE,-409.05,4378.23
FURNITURE,-408.98,330.04
FURNITURE,-408.39,6178.67
FURNITURE,-408.26,6203.42
FURNITURE,-407.45,3159.74
FURNITURE,-407.22,2331.65
FURNITURE,-407.15,1825.58
FURNITURE,-407.14,3446.22
FURNITURE,-406.88,3407.86
FURNITURE,-406.57,1033.66
FURNITURE,-406.56,1925.49
FURNITURE,-406.51,2727.81
FURNITURE,-405.47,3471.91
FURNITURE,-404.62,2130.22
FURNITURE,-404.56,2868.06
FURNITURE,-404.49,2651.93
FURNITURE,-404.32,3158.31
FURNITURE,-403.28,15764.73
FURNITURE,-403,3827.62
FURNITURE,-402.62,471.39
FURNITURE,-401.67,2596.81
FURNITURE,-400.84,3081.95
FURNITURE,-400.14,2313.69
FURNITURE,-399.6,11877.03
FURNITURE,-398.81,2542
FURNITURE,-398.79,4157.1
FURNITURE,-398.76,540.35
FURNITURE,-397.82,807.72
FURNITURE,-397.62,1356.66
FURNITURE,-397.5,4648.78
FURNITURE,-397.49,3639.53
FURNITURE,-397.48,2773.84
FURNITURE,-396.6,3131.11
FURNITURE,-396.28,1701.14
FURNITURE,-396.22,2544.19
FURNITURE,-396.08,1795.49
FURNITURE,-395.94,682.37
FURNITURE,-395.89,2815.04
FURNITURE,-395.25,5843.61
FURNITURE,-395.22,1550.82
FURNITURE,-394.66,2757.73
FURNITURE,-394.62,1378.72
FURNITURE,-394.6,4626.88
FURNITURE,-394.15,13802.27
FURNITURE,-393.96,3108.69
FURNITURE,-393.32,1528.79
FURNITURE,-392.98,1932.97
FURNITURE,-392.94,3728.51
FURNITURE,-392.8,1798.49
FURNITURE,-392.76,2468.3
FURNITURE,-392.63,1217.03
FURNITURE,-391.84,4768.59
FURNITURE,-391.52,803.2
FURNITURE,-390.13,2240.38
FURNITURE,-390.12,715.8
FURNITURE,-389.32,512.23
FURNITURE,-388.9,2014.08
FURNITURE,-387.64,5875.18
FURNITURE,-387.53,5711.87
FURNITURE,-387.45,1374.49
FURNITURE,-387.16,12167.1
FURNITURE,-386.94,595.45
FURNITURE,-386.05,4935.33
FURNITURE,-385.87,2710.39
FURNITURE,-385.03,1676.25
FURNITURE,-384.89,1993.6
FURNITURE,-384.66,1239.15
FURNITURE,-384.49,1831.37
FURNITURE,-383.73,15630.78
FURNITURE,-383.39,1288.25
FURNITURE,-382.99,5076.91
FURNITURE,-382.79,5437.92
FURNITURE,-382.21,567.73
FURNITURE,-382.13,2572.61
FURNITURE,-382.07,510.15
FURNITURE,-381.77,4228.75
FURNITURE,-381.75,1635.67
FURNITURE,-381.61,3485.81
FURNITURE,-380.99,1917.51
FURNITURE,-380.79,1956.58
FURNITURE,-379.92,671.64
FURNITURE,-379.65,6020.19
FURNITURE,-379.54,933.61
FURNITURE,-379.48,2226.19
FURNITURE,-378.83,1930.6
FURNITURE,-378.58,4429.37
FURNITURE,-378.17,1878.08
FURNITURE,-377.39,1475.49
FURNITURE,-376.94,991.03
FURNITURE,-376.83,692.18
FURNITURE,-376.8,1437.15
FURNITURE,-376.36,1021.34
FURNITURE,-375.71,905.7
FURNITURE,-375.41,418.44
FURNITURE,-374.89,3505.59
FURNITURE,-374.88,3112.06
FURNITURE,-374.63,4289.27
FURNITURE,-374.48,10908.47
FURNITURE,-373.53,462.73
FURNITURE,-373.41,1568.47
FURNITURE,-373.15,1675.6
FURNITURE,-372.61,3281.12
FURNITURE,-372.59,716.66
FURNITURE,-372.42,3830.76
FURNITURE,-371.77,997.66
FURNITURE,-371.56,2803.38
FURNITURE,-371.41,660.16
FURNITURE,-371.21,1859.44
FURNITURE,-371.14,466.46
FURNITURE,-369.72,3108.89
FURNITURE,-369.4,623.26
FURNITURE,-369.27,1823.58
FURNITURE,-369.04,3381.4
FURNITURE,-368.61,1292.31
FURNITURE,-368.44,2760.11
FURNITURE,-368.27,1227.71
FURNITURE,-368.15,1375.32
FURNITURE,-367.76,742.05
FURNITURE,-367.75,1070.02
FURNITURE,-367.29,4218.73
FURNITURE,-366.47,226.68
FURNITURE,-366.36,691.42
FURNITURE,-366.01,852
FURNITURE,-365.69,3384.75
FURNITURE,-365.12,3725.85
FURNITURE,-364.95,610.66
FURNITURE,-364.95,1217.32
FURNITURE,-364.46,5132.28
FURNITURE,-364.32,549.74
FURNITURE,-364.18,2868.2
FURNITURE,-363.97,1687.17
FURNITURE,-363.92,1024.27
FURNITURE,-363.83,913.3
FURNITURE,-363.41,2325.97
FURNITURE,-363.39,2838.18
FURNITURE,-363.24,913.06
FURNITURE,-363.04,364.65
FURNITURE,-362.32,2424.87
FURNITURE,-362.26,6262.92
FURNITURE,-362.2,2067.66
FURNITURE,-362.05,766.09
FURNITURE,-361.94,1584.1
FURNITURE,-361.94,2568.18
FURNITURE,-361.68,1059.15
FURNITURE,-360.75,1481.24
FURNITURE,-360.03,1245.8
FURNITURE,-359.99,3382.86
FURNITURE,-359.52,233.63
FURNITURE,-359.18,4672.83
FURNITURE,-358.09,458.73
FURNITURE,-357.79,6547.74
FURNITURE,-357.65,3919.91
FURNITURE,-357.51,5572.92
FURNITURE,-356.18,3366.1
FURNITURE,-355.32,4659.42
FURNITURE,-355.18,5140.08
FURNITURE,-355.13,1250.54
FURNITURE,-354.99,7614.69
FURNITURE,-354.8,732.81
FURNITURE,-354.42,751.5
FURNITURE,-354.38,569.88
FURNITURE,-353.43,6230.76
FURNITURE,-352.97,3236.53
FURNITURE,-352.64,482.2
FURNITURE,-352.5,402.42
FURNITURE,-352.41,4581.54
FURNITURE,-352.32,2296.98
FURNITURE,-351.44,1292.29
FURNITURE,-351.41,2834.9
FURNITURE,-350.53,1205.62
FURNITURE,-350.25,496.99
FURNITURE,-350.25,1174.7
FURNITURE,-349.86,1598.68
FURNITURE,-349.74,3476.73
FURNITURE,-349.68,699.5
FURNITURE,-349.65,7324.4
FURNITURE,-349.53,4861.81
FURNITURE,-349.38,2173.26
FURNITURE,-349.28,1186.69
FURNITURE,-349.28,1508.51
FURNITURE,-349.28,9928.83
FURNITURE,-348.92,6235.07
FURNITURE,-348.74,2086.29
FURNITURE,-348.23,823.78
FURNITURE,-348,679.26
FURNITURE,-347.75,2163.88
FURNITURE,-347.42,4316.19
FURNITURE,-346.87,377.85
FURNITURE,-346.61,938.9
FURNITURE,-346.52,1973.93
FURNITURE,-346.39,1188.49
FURNITURE,-346.31,6894.56
FURNITURE,-345.76,382.58
FURNITURE,-345.59,2924.1
FURNITURE,-345.41,1312.32
FURNITURE,-345.38,6289.06
FURNITURE,-345.36,1016.08
FURNITURE,-345.2,631.43
FURNITURE,-344.56,5744.05
FURNITURE,-344.42,2030.18
FURNITURE,-344.25,5000.87
FURNITURE,-344.22,915.55
FURNITURE,-344.11,775.56
FURNITURE,-343.75,4986.42
FURNITURE,-343.24,2835.71
FURNITURE,-342.83,879.32
FURNITURE,-342.7,1410.33
FURNITURE,-342.46,760.39
FURNITURE,-342.09,2166.09
FURNITURE,-341.84,4011.65
FURNITURE,-341.56,4049.41
FURNITURE,-341.42,3223.2
FURNITURE,-341.36,2315.31
FURNITURE,-341.34,1434.78
FURNITURE,-341.22,1155.92
FURNITURE,-340.91,4159.83
FURNITURE,-340.67,5307.79
FURNITURE,-340.52,1086.92
FURNITURE,-340.3,4430.59
FURNITURE,-339.66,9773.92
FURNITURE,-339.12,850.42
FURNITURE,-339.07,1021.81
FURNITURE,-338.61,3163.24
FURNITURE,-338.4,1910.31
FURNITURE,-338.4,2563.99
FURNITURE,-338.24,6482.7
FURNITURE,-337.83,828.25
FURNITURE,-337.82,762.5
FURNITURE,-337.81,8004.86
FURNITURE,-337.58,4877.17
FURNITURE,-336.28,3711.04
FURNITURE,-335.98,1427.87
FURNITURE,-335.45,7725.66
FURNITURE,-335.43,2961.84
FURNITURE,-335.22,1632.51
FURNITURE,-334.2,2200.64
FURNITURE,-333.45,405.57
FURNITURE,-333.42,698.79
FURNITURE,-333.02,1556.82
FURNITURE,-332.96,406.47
FURNITURE,-332.39,3005.51
FURNITURE,-332.04,2317.26
