none_Order_Priority_nk,none_PID_ok,none_Prod_TypeC_nk,none_Ship_Date_ok,sum_Fill_Time_ok
4-NOT SPECIFIED,52884,OFFICE FURNISHINGS,2002-10-16 00:00:00,3
4-NOT SPECIFIED,52885,BINDERS AND BINDER ACCESSORIES,2002-10-14 00:00:00,1
4-NOT SPECIFIED,52939,STORAGE & ORGANIZATION,2002-10-17 00:00:00,1
4-NOT SPECIFIED,52940,CHAIRS & CHAIRMATS,2002-10-18 00:00:00,2
4-NOT SPECIFIED,52941,CHAIRS & CHAIRMATS,2002-10-17 00:00:00,1
4-NOT SPECIFIED,52942,PAPER,2002-10-18 00:00:00,2
4-NOT SPECIFIED,52943,TELEPHONES AND COMMUNICATION,2002-10-18 00:00:00,2
4-NOT SPECIFIED,52988,COMPUTER PERIPHERALS,2002-10-20 00:00:00,1
4-NOT SPECIFIED,53024,OFFICE FURNISHINGS,2002-10-21 00:00:00,0
4-NOT SPECIFIED,53025,COMPUTER PERIPHERALS,2002-10-23 00:00:00,2
4-NOT SPECIFIED,53026,PENS & ART SUPPLIES,2002-10-23 00:00:00,2
4-NOT SPECIFIED,53048,PENS & ART SUPPLIES,2002-10-24 00:00:00,1
4-NOT SPECIFIED,53049,TELEPHONES AND COMMUNICATION,2002-10-25 00:00:00,2
4-NOT SPECIFIED,53050,COMPUTER PERIPHERALS,2002-10-24 00:00:00,1
4-NOT SPECIFIED,53051,BINDERS AND BINDER ACCESSORIES,2002-10-23 00:00:00,0
4-NOT SPECIFIED,53052,CHAIRS & CHAIRMATS,2002-10-25 00:00:00,2
4-NOT SPECIFIED,53053,PENS & ART SUPPLIES,2002-10-24 00:00:00,1
4-NOT SPECIFIED,53065,PENS & ART SUPPLIES,2002-10-26 00:00:00,2
4-NOT SPECIFIED,53066,COPIERS AND FAX,2002-10-26 00:00:00,2
4-NOT SPECIFIED,53067,COMPUTER PERIPHERALS,2002-10-25 00:00:00,1
4-NOT SPECIFIED,53068,TELEPHONES AND COMMUNICATION,2002-10-24 00:00:00,0
4-NOT SPECIFIED,53069,CHAIRS & CHAIRMATS,2002-10-24 00:00:00,0
4-NOT SPECIFIED,53070,OFFICE FURNISHINGS,2002-10-25 00:00:00,1
4-NOT SPECIFIED,53071,TABLES,2002-10-25 00:00:00,1
4-NOT SPECIFIED,53094,LABELS,2002-10-24 00:00:00,0
4-NOT SPECIFIED,53095,ENVELOPES,2002-10-25 00:00:00,1
4-NOT SPECIFIED,53096,TELEPHONES AND COMMUNICATION,2002-10-26 00:00:00,2
4-NOT SPECIFIED,53097,COPIERS AND FAX,2002-10-25 00:00:00,1
4-NOT SPECIFIED,53098,OFFICE FURNISHINGS,2002-10-26 00:00:00,2
4-NOT SPECIFIED,53099,RUBBER BANDS,2002-10-26 00:00:00,2
4-NOT SPECIFIED,53100,TELEPHONES AND COMMUNICATION,2002-10-25 00:00:00,1
4-NOT SPECIFIED,53128,CHAIRS & CHAIRMATS,2002-10-26 00:00:00,1
4-NOT SPECIFIED,53139,COMPUTER PERIPHERALS,2002-10-27 00:00:00,1
4-NOT SPECIFIED,53140,TELEPHONES AND COMMUNICATION,2002-10-26 00:00:00,0
4-NOT SPECIFIED,53141,PENS & ART SUPPLIES,2002-10-28 00:00:00,2
4-NOT SPECIFIED,53142,CHAIRS & CHAIRMATS,2002-10-27 00:00:00,1
4-NOT SPECIFIED,53143,APPLIANCES,2002-10-28 00:00:00,2
4-NOT SPECIFIED,53144,OFFICE FURNISHINGS,2002-10-28 00:00:00,2
4-NOT SPECIFIED,53145,OFFICE FURNISHINGS,2002-10-29 00:00:00,3
4-NOT SPECIFIED,53157,OFFICE FURNISHINGS,2002-10-27 00:00:00,0
4-NOT SPECIFIED,53158,BINDERS AND BINDER ACCESSORIES,2002-10-28 00:00:00,1
4-NOT SPECIFIED,53159,BINDERS AND BINDER ACCESSORIES,2002-10-27 00:00:00,0
4-NOT SPECIFIED,53160,ENVELOPES,2002-10-29 00:00:00,2
4-NOT SPECIFIED,53161,BINDERS AND BINDER ACCESSORIES,2002-10-29 00:00:00,2
4-NOT SPECIFIED,53162,PAPER,2002-10-29 00:00:00,2
4-NOT SPECIFIED,53163,COMPUTER PERIPHERALS,2002-10-28 00:00:00,1
4-NOT SPECIFIED,53171,COMPUTER PERIPHERALS,2002-10-30 00:00:00,2
4-NOT SPECIFIED,53175,PAPER,2002-10-29 00:00:00,1
4-NOT SPECIFIED,53176,TELEPHONES AND COMMUNICATION,2002-10-29 00:00:00,1
4-NOT SPECIFIED,53177,LABELS,2002-10-29 00:00:00,1
4-NOT SPECIFIED,53178,PENS & ART SUPPLIES,2002-10-30 00:00:00,2
4-NOT SPECIFIED,53179,BINDERS AND BINDER ACCESSORIES,2002-10-29 00:00:00,1
4-NOT SPECIFIED,53231,PAPER,2002-11-01 00:00:00,3
4-NOT SPECIFIED,53232,OFFICE FURNISHINGS,2002-11-01 00:00:00,3
4-NOT SPECIFIED,53233,CHAIRS & CHAIRMATS,2002-10-30 00:00:00,1
4-NOT SPECIFIED,53234,TELEPHONES AND COMMUNICATION,2002-10-29 00:00:00,0
4-NOT SPECIFIED,53235,COMPUTER PERIPHERALS,2002-10-29 00:00:00,0
4-NOT SPECIFIED,53285,OFFICE FURNISHINGS,2002-11-03 00:00:00,2
4-NOT SPECIFIED,53286,CHAIRS & CHAIRMATS,2002-11-02 00:00:00,1
4-NOT SPECIFIED,53287,OFFICE FURNISHINGS,2002-11-02 00:00:00,1
4-NOT SPECIFIED,53315,BINDERS AND BINDER ACCESSORIES,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53316,BOOKCASES,2002-11-05 00:00:00,2
4-NOT SPECIFIED,53317,TABLES,2002-11-05 00:00:00,2
4-NOT SPECIFIED,53318,BOOKCASES,2002-11-05 00:00:00,2
4-NOT SPECIFIED,53319,LABELS,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53320,STORAGE & ORGANIZATION,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53321,PAPER,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53329,COMPUTER PERIPHERALS,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53330,APPLIANCES,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53331,PAPER,2002-11-05 00:00:00,2
4-NOT SPECIFIED,53332,STORAGE & ORGANIZATION,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53333,BOOKCASES,2002-11-05 00:00:00,2
4-NOT SPECIFIED,53334,CHAIRS & CHAIRMATS,2002-11-05 00:00:00,2
4-NOT SPECIFIED,53335,OFFICE FURNISHINGS,2002-11-03 00:00:00,0
4-NOT SPECIFIED,53339,ENVELOPES,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53340,TABLES,2002-11-04 00:00:00,1
4-NOT SPECIFIED,53341,RUBBER BANDS,2002-11-06 00:00:00,3
4-NOT SPECIFIED,53342,STORAGE & ORGANIZATION,2002-11-05 00:00:00,2
4-NOT SPECIFIED,53378,STORAGE & ORGANIZATION,2002-11-07 00:00:00,2
4-NOT SPECIFIED,53391,TELEPHONES AND COMMUNICATION,2002-11-09 00:00:00,3
4-NOT SPECIFIED,53392,APPLIANCES,2002-11-08 00:00:00,2
4-NOT SPECIFIED,53393,PAPER,2002-11-08 00:00:00,2
4-NOT SPECIFIED,53394,BINDERS AND BINDER ACCESSORIES,2002-11-07 00:00:00,1
4-NOT SPECIFIED,53395,ENVELOPES,2002-11-08 00:00:00,2
4-NOT SPECIFIED,53396,TABLES,2002-11-07 00:00:00,1
4-NOT SPECIFIED,53397,BINDERS AND BINDER ACCESSORIES,2002-11-06 00:00:00,0
4-NOT SPECIFIED,53421,APPLIANCES,2002-11-07 00:00:00,1
4-NOT SPECIFIED,53422,BINDERS AND BINDER ACCESSORIES,2002-11-08 00:00:00,2
4-NOT SPECIFIED,53423,OFFICE FURNISHINGS,2002-11-07 00:00:00,1
4-NOT SPECIFIED,53424,BINDERS AND BINDER ACCESSORIES,2002-11-08 00:00:00,2
4-NOT SPECIFIED,53455,OFFICE FURNISHINGS,2002-11-11 00:00:00,3
4-NOT SPECIFIED,53456,OFFICE FURNISHINGS,2002-11-10 00:00:00,2
4-NOT SPECIFIED,53457,TABLES,2002-11-10 00:00:00,2
4-NOT SPECIFIED,53458,BINDERS AND BINDER ACCESSORIES,2002-11-10 00:00:00,2
4-NOT SPECIFIED,53459,COPIERS AND FAX,2002-11-08 00:00:00,0
4-NOT SPECIFIED,53460,COMPUTER PERIPHERALS,2002-11-11 00:00:00,3
4-NOT SPECIFIED,53461,STORAGE & ORGANIZATION,2002-11-09 00:00:00,1
4-NOT SPECIFIED,53462,BINDERS AND BINDER ACCESSORIES,2002-11-10 00:00:00,2
4-NOT SPECIFIED,53463,TELEPHONES AND COMMUNICATION,2002-11-09 00:00:00,1
4-NOT SPECIFIED,53464,PAPER,2002-11-11 00:00:00,3
4-NOT SPECIFIED,53465,ENVELOPES,2002-11-09 00:00:00,1
4-NOT SPECIFIED,53466,COMPUTER PERIPHERALS,2002-11-11 00:00:00,3
4-NOT SPECIFIED,53467,OFFICE FURNISHINGS,2002-11-10 00:00:00,2
4-NOT SPECIFIED,53519,PAPER,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53520,TELEPHONES AND COMMUNICATION,2002-11-11 00:00:00,1
4-NOT SPECIFIED,53521,PAPER,2002-11-10 00:00:00,0
4-NOT SPECIFIED,53522,ENVELOPES,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53523,TABLES,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53524,CHAIRS & CHAIRMATS,2002-11-11 00:00:00,1
4-NOT SPECIFIED,53525,CHAIRS & CHAIRMATS,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53526,COMPUTER PERIPHERALS,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53527,TELEPHONES AND COMMUNICATION,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53528,PAPER,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53529,LABELS,2002-11-10 00:00:00,0
4-NOT SPECIFIED,53530,TELEPHONES AND COMMUNICATION,2002-11-11 00:00:00,1
4-NOT SPECIFIED,53531,APPLIANCES,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53532,COMPUTER PERIPHERALS,2002-11-12 00:00:00,2
4-NOT SPECIFIED,53533,OFFICE FURNISHINGS,2002-11-10 00:00:00,0
4-NOT SPECIFIED,53534,PAPER,2002-11-11 00:00:00,1
4-NOT SPECIFIED,53552,TELEPHONES AND COMMUNICATION,2002-11-12 00:00:00,1
4-NOT SPECIFIED,53553,ENVELOPES,2002-11-13 00:00:00,2
4-NOT SPECIFIED,53554,PENS & ART SUPPLIES,2002-11-13 00:00:00,2
4-NOT SPECIFIED,53555,CHAIRS & CHAIRMATS,2002-11-13 00:00:00,2
4-NOT SPECIFIED,53567,ENVELOPES,2002-11-14 00:00:00,2
4-NOT SPECIFIED,53611,APPLIANCES,2002-11-15 00:00:00,2
4-NOT SPECIFIED,53612,TELEPHONES AND COMMUNICATION,2002-11-15 00:00:00,2
4-NOT SPECIFIED,53613,PAPER,2002-11-15 00:00:00,2
4-NOT SPECIFIED,53614,PAPER,2002-11-15 00:00:00,2
4-NOT SPECIFIED,53615,TELEPHONES AND COMMUNICATION,2002-11-15 00:00:00,2
4-NOT SPECIFIED,53616,TELEPHONES AND COMMUNICATION,2002-11-14 00:00:00,1
4-NOT SPECIFIED,53635,LABELS,2002-11-16 00:00:00,2
4-NOT SPECIFIED,53636,COMPUTER PERIPHERALS,2002-11-14 00:00:00,0
4-NOT SPECIFIED,53637,ENVELOPES,2002-11-17 00:00:00,3
4-NOT SPECIFIED,53638,CHAIRS & CHAIRMATS,2002-11-15 00:00:00,1
4-NOT SPECIFIED,53639,BINDERS AND BINDER ACCESSORIES,2002-11-16 00:00:00,2
4-NOT SPECIFIED,53642,TABLES,2002-11-16 00:00:00,2
4-NOT SPECIFIED,53643,PAPER,2002-11-15 00:00:00,1
4-NOT SPECIFIED,53644,PENS & ART SUPPLIES,2002-11-16 00:00:00,2
4-NOT SPECIFIED,53645,PENS & ART SUPPLIES,2002-11-16 00:00:00,2
4-NOT SPECIFIED,53646,PAPER,2002-11-16 00:00:00,2
4-NOT SPECIFIED,53647,STORAGE & ORGANIZATION,2002-11-16 00:00:00,2
4-NOT SPECIFIED,53648,PAPER,2002-11-14 00:00:00,0
4-NOT SPECIFIED,53662,BINDERS AND BINDER ACCESSORIES,2002-11-17 00:00:00,2
4-NOT SPECIFIED,53663,PENS & ART SUPPLIES,2002-11-17 00:00:00,2
4-NOT SPECIFIED,53664,COMPUTER PERIPHERALS,2002-11-17 00:00:00,2
4-NOT SPECIFIED,53665,BOOKCASES,2002-11-17 00:00:00,2
4-NOT SPECIFIED,53666,APPLIANCES,2002-11-18 00:00:00,3
4-NOT SPECIFIED,53667,PAPER,2002-11-17 00:00:00,2
4-NOT SPECIFIED,53668,PAPER,2002-11-15 00:00:00,0
4-NOT SPECIFIED,53669,BINDERS AND BINDER ACCESSORIES,2002-11-15 00:00:00,0
4-NOT SPECIFIED,53670,STORAGE & ORGANIZATION,2002-11-16 00:00:00,1
4-NOT SPECIFIED,53686,CHAIRS & CHAIRMATS,2002-11-17 00:00:00,2
4-NOT SPECIFIED,53714,PAPER,2002-11-18 00:00:00,1
4-NOT SPECIFIED,53734,TELEPHONES AND COMMUNICATION,2002-11-20 00:00:00,2
4-NOT SPECIFIED,53735,PAPER,2002-11-19 00:00:00,1
4-NOT SPECIFIED,53736,OFFICE FURNISHINGS,2002-11-19 00:00:00,1
4-NOT SPECIFIED,53737,PAPER,2002-11-20 00:00:00,2
4-NOT SPECIFIED,53745,BINDERS AND BINDER ACCESSORIES,2002-11-19 00:00:00,1
4-NOT SPECIFIED,53746,BINDERS AND BINDER ACCESSORIES,2002-11-19 00:00:00,1
4-NOT SPECIFIED,53747,TELEPHONES AND COMMUNICATION,2002-11-20 00:00:00,2
4-NOT SPECIFIED,53748,BINDERS AND BINDER ACCESSORIES,2002-11-20 00:00:00,2
4-NOT SPECIFIED,53749,OFFICE FURNISHINGS,2002-11-19 00:00:00,1
4-NOT SPECIFIED,53750,TABLES,2002-11-19 00:00:00,1
4-NOT SPECIFIED,53789,OFFICE FURNISHINGS,2002-11-22 00:00:00,2
4-NOT SPECIFIED,53790,TELEPHONES AND COMMUNICATION,2002-11-22 00:00:00,2
4-NOT SPECIFIED,53829,PAPER,2002-11-21 00:00:00,0
4-NOT SPECIFIED,53830,TELEPHONES AND COMMUNICATION,2002-11-23 00:00:00,2
4-NOT SPECIFIED,53831,PAPER,2002-11-22 00:00:00,1
4-NOT SPECIFIED,53832,BOOKCASES,2002-11-23 00:00:00,2
4-NOT SPECIFIED,53833,OFFICE FURNISHINGS,2002-11-23 00:00:00,2
4-NOT SPECIFIED,53834,OFFICE FURNISHINGS,2002-11-21 00:00:00,0
4-NOT SPECIFIED,53835,TABLES,2002-11-23 00:00:00,2
4-NOT SPECIFIED,53845,PAPER,2002-11-22 00:00:00,1
4-NOT SPECIFIED,53846,PAPER,2002-11-22 00:00:00,1
4-NOT SPECIFIED,53847,OFFICE MACHINES,2002-11-22 00:00:00,1
4-NOT SPECIFIED,53848,BINDERS AND BINDER ACCESSORIES,2002-11-23 00:00:00,2
4-NOT SPECIFIED,53851,PENS & ART SUPPLIES,2002-11-22 00:00:00,1
4-NOT SPECIFIED,53857,PAPER,2002-11-24 00:00:00,2
4-NOT SPECIFIED,53858,OFFICE FURNISHINGS,2002-11-22 00:00:00,0
4-NOT SPECIFIED,53859,OFFICE MACHINES,2002-11-24 00:00:00,2
4-NOT SPECIFIED,53864,BINDERS AND BINDER ACCESSORIES,2002-11-23 00:00:00,1
4-NOT SPECIFIED,53865,CHAIRS & CHAIRMATS,2002-11-23 00:00:00,1
4-NOT SPECIFIED,53866,LABELS,2002-11-23 00:00:00,1
4-NOT SPECIFIED,53867,PAPER,2002-11-22 00:00:00,0
4-NOT SPECIFIED,53885,PAPER,2002-11-25 00:00:00,2
4-NOT SPECIFIED,53886,PENS & ART SUPPLIES,2002-11-23 00:00:00,0
4-NOT SPECIFIED,53887,TABLES,2002-11-24 00:00:00,1
4-NOT SPECIFIED,53888,OFFICE FURNISHINGS,2002-11-25 00:00:00,2
4-NOT SPECIFIED,53889,OFFICE FURNISHINGS,2002-11-25 00:00:00,2
4-NOT SPECIFIED,53890,OFFICE FURNISHINGS,2002-11-23 00:00:00,0
4-NOT SPECIFIED,53917,BINDERS AND BINDER ACCESSORIES,2002-11-24 00:00:00,0
4-NOT SPECIFIED,53918,OFFICE FURNISHINGS,2002-11-25 00:00:00,1
4-NOT SPECIFIED,53921,BINDERS AND BINDER ACCESSORIES,2002-11-26 00:00:00,2
4-NOT SPECIFIED,53922,TELEPHONES AND COMMUNICATION,2002-11-26 00:00:00,2
4-NOT SPECIFIED,53923,PAPER,2002-11-25 00:00:00,1
4-NOT SPECIFIED,53924,PAPER,2002-11-26 00:00:00,2
4-NOT SPECIFIED,53925,COMPUTER PERIPHERALS,2002-11-26 00:00:00,2
4-NOT SPECIFIED,53926,TELEPHONES AND COMMUNICATION,2002-11-26 00:00:00,2
4-NOT SPECIFIED,53927,BINDERS AND BINDER ACCESSORIES,2002-11-26 00:00:00,1
4-NOT SPECIFIED,53928,LABELS,2002-11-26 00:00:00,1
4-NOT SPECIFIED,53929,SCISSORS\, RULERS AND TRIMMERS,2002-11-26 00:00:00,1
4-NOT SPECIFIED,53930,PAPER,2002-11-27 00:00:00,2
4-NOT SPECIFIED,53931,COPIERS AND FAX,2002-11-25 00:00:00,0
4-NOT SPECIFIED,53932,PENS & ART SUPPLIES,2002-11-27 00:00:00,2
4-NOT SPECIFIED,53933,PENS & ART SUPPLIES,2002-11-27 00:00:00,2
4-NOT SPECIFIED,53980,OFFICE MACHINES,2002-11-27 00:00:00,1
4-NOT SPECIFIED,53981,PENS & ART SUPPLIES,2002-11-29 00:00:00,3
4-NOT SPECIFIED,53982,APPLIANCES,2002-11-27 00:00:00,1
4-NOT SPECIFIED,54021,TABLES,2002-11-28 00:00:00,1
4-NOT SPECIFIED,54034,TELEPHONES AND COMMUNICATION,2002-11-29 00:00:00,1
4-NOT SPECIFIED,54035,PENS & ART SUPPLIES,2002-11-28 00:00:00,0
4-NOT SPECIFIED,54036,SCISSORS\, RULERS AND TRIMMERS,2002-12-01 00:00:00,3
4-NOT SPECIFIED,54037,STORAGE & ORGANIZATION,2002-11-28 00:00:00,0
4-NOT SPECIFIED,54038,CHAIRS & CHAIRMATS,2002-12-01 00:00:00,2
4-NOT SPECIFIED,54039,LABELS,2002-11-30 00:00:00,1
4-NOT SPECIFIED,54040,COMPUTER PERIPHERALS,2002-12-02 00:00:00,3
4-NOT SPECIFIED,54041,PENS & ART SUPPLIES,2002-12-01 00:00:00,2
4-NOT SPECIFIED,54042,TELEPHONES AND COMMUNICATION,2002-11-29 00:00:00,0
4-NOT SPECIFIED,54043,PENS & ART SUPPLIES,2002-12-01 00:00:00,2
4-NOT SPECIFIED,54044,PAPER,2002-11-30 00:00:00,1
4-NOT SPECIFIED,54045,RUBBER BANDS,2002-11-30 00:00:00,1
4-NOT SPECIFIED,54046,BINDERS AND BINDER ACCESSORIES,2002-11-30 00:00:00,1
4-NOT SPECIFIED,54082,BINDERS AND BINDER ACCESSORIES,2002-12-03 00:00:00,1
4-NOT SPECIFIED,54083,LABELS,2002-12-03 00:00:00,1
4-NOT SPECIFIED,54174,TELEPHONES AND COMMUNICATION,2002-12-06 00:00:00,1
4-NOT SPECIFIED,54175,TELEPHONES AND COMMUNICATION,2002-12-07 00:00:00,2
4-NOT SPECIFIED,54176,BINDERS AND BINDER ACCESSORIES,2002-12-06 00:00:00,1
4-NOT SPECIFIED,54177,PENS & ART SUPPLIES,2002-12-08 00:00:00,3
4-NOT SPECIFIED,54178,OFFICE FURNISHINGS,2002-12-05 00:00:00,0
4-NOT SPECIFIED,54179,STORAGE & ORGANIZATION,2002-12-06 00:00:00,1
4-NOT SPECIFIED,54180,PAPER,2002-12-07 00:00:00,2
4-NOT SPECIFIED,54195,PENS & ART SUPPLIES,2002-12-07 00:00:00,1
4-NOT SPECIFIED,54196,OFFICE FURNISHINGS,2002-12-07 00:00:00,1
4-NOT SPECIFIED,54197,BOOKCASES,2002-12-07 00:00:00,1
4-NOT SPECIFIED,54198,BINDERS AND BINDER ACCESSORIES,2002-12-07 00:00:00,1
4-NOT SPECIFIED,54199,COMPUTER PERIPHERALS,2002-12-07 00:00:00,1
4-NOT SPECIFIED,54217,CHAIRS & CHAIRMATS,2002-12-09 00:00:00,2
4-NOT SPECIFIED,54218,BINDERS AND BINDER ACCESSORIES,2002-12-07 00:00:00,0
4-NOT SPECIFIED,54219,LABELS,2002-12-07 00:00:00,0
4-NOT SPECIFIED,54220,TELEPHONES AND COMMUNICATION,2002-12-09 00:00:00,2
4-NOT SPECIFIED,54221,OFFICE FURNISHINGS,2002-12-09 00:00:00,2
4-NOT SPECIFIED,54252,OFFICE FURNISHINGS,2002-12-08 00:00:00,0
4-NOT SPECIFIED,54253,APPLIANCES,2002-12-10 00:00:00,2
4-NOT SPECIFIED,54254,TELEPHONES AND COMMUNICATION,2002-12-09 00:00:00,1
4-NOT SPECIFIED,54308,OFFICE MACHINES,2002-12-11 00:00:00,1
4-NOT SPECIFIED,54363,PENS & ART SUPPLIES,2002-12-14 00:00:00,1
4-NOT SPECIFIED,54364,PENS & ART SUPPLIES,2002-12-14 00:00:00,1
4-NOT SPECIFIED,54365,TELEPHONES AND COMMUNICATION,2002-12-15 00:00:00,2
4-NOT SPECIFIED,54366,BINDERS AND BINDER ACCESSORIES,2002-12-16 00:00:00,3
4-NOT SPECIFIED,54367,APPLIANCES,2002-12-16 00:00:00,3
4-NOT SPECIFIED,54368,OFFICE FURNISHINGS,2002-12-15 00:00:00,2
4-NOT SPECIFIED,54397,BINDERS AND BINDER ACCESSORIES,2002-12-14 00:00:00,0
4-NOT SPECIFIED,54398,STORAGE & ORGANIZATION,2002-12-16 00:00:00,2
4-NOT SPECIFIED,54399,BINDERS AND BINDER ACCESSORIES,2002-12-16 00:00:00,2
4-NOT SPECIFIED,54400,PENS & ART SUPPLIES,2002-12-15 00:00:00,1
4-NOT SPECIFIED,54401,TELEPHONES AND COMMUNICATION,2002-12-16 00:00:00,2
4-NOT SPECIFIED,54428,TABLES,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54429,OFFICE FURNISHINGS,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54430,PAPER,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54431,PAPER,2002-12-17 00:00:00,2
4-NOT SPECIFIED,54432,BINDERS AND BINDER ACCESSORIES,2002-12-17 00:00:00,2
4-NOT SPECIFIED,54433,COPIERS AND FAX,2002-12-17 00:00:00,2
4-NOT SPECIFIED,54434,OFFICE MACHINES,2002-12-17 00:00:00,2
4-NOT SPECIFIED,54445,BINDERS AND BINDER ACCESSORIES,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54446,PAPER,2002-12-15 00:00:00,0
4-NOT SPECIFIED,54447,PAPER,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54448,TELEPHONES AND COMMUNICATION,2002-12-17 00:00:00,2
4-NOT SPECIFIED,54449,OFFICE MACHINES,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54450,BOOKCASES,2002-12-17 00:00:00,2
4-NOT SPECIFIED,54451,TABLES,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54452,COMPUTER PERIPHERALS,2002-12-17 00:00:00,2
4-NOT SPECIFIED,54453,STORAGE & ORGANIZATION,2002-12-16 00:00:00,1
4-NOT SPECIFIED,54497,COMPUTER PERIPHERALS,2002-12-19 00:00:00,1
4-NOT SPECIFIED,54498,BINDERS AND BINDER ACCESSORIES,2002-12-19 00:00:00,1
4-NOT SPECIFIED,54499,OFFICE FURNISHINGS,2002-12-19 00:00:00,1
4-NOT SPECIFIED,54511,OFFICE MACHINES,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54512,APPLIANCES,2002-12-19 00:00:00,1
4-NOT SPECIFIED,54513,COMPUTER PERIPHERALS,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54514,CHAIRS & CHAIRMATS,2002-12-18 00:00:00,0
4-NOT SPECIFIED,54515,BINDERS AND BINDER ACCESSORIES,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54516,APPLIANCES,2002-12-19 00:00:00,1
4-NOT SPECIFIED,54517,TELEPHONES AND COMMUNICATION,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54518,OFFICE MACHINES,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54519,APPLIANCES,2002-12-18 00:00:00,0
4-NOT SPECIFIED,54520,PENS & ART SUPPLIES,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54521,PAPER,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54522,STORAGE & ORGANIZATION,2002-12-21 00:00:00,3
4-NOT SPECIFIED,54523,BINDERS AND BINDER ACCESSORIES,2002-12-20 00:00:00,2
4-NOT SPECIFIED,54526,TELEPHONES AND COMMUNICATION,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54527,PAPER,2002-12-20 00:00:00,1
4-NOT SPECIFIED,54528,BOOKCASES,2002-12-19 00:00:00,0
4-NOT SPECIFIED,54529,LABELS,2002-12-20 00:00:00,1
4-NOT SPECIFIED,54541,OFFICE FURNISHINGS,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54542,OFFICE FURNISHINGS,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54543,PAPER,2002-12-22 00:00:00,3
4-NOT SPECIFIED,54550,PENS & ART SUPPLIES,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54551,BINDERS AND BINDER ACCESSORIES,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54552,CHAIRS & CHAIRMATS,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54553,TELEPHONES AND COMMUNICATION,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54554,TELEPHONES AND COMMUNICATION,2002-12-21 00:00:00,2
4-NOT SPECIFIED,54555,COMPUTER PERIPHERALS,2002-12-22 00:00:00,3
4-NOT SPECIFIED,54565,BINDERS AND BINDER ACCESSORIES,2002-12-22 00:00:00,1
4-NOT SPECIFIED,54566,ENVELOPES,2002-12-23 00:00:00,2
4-NOT SPECIFIED,54567,CHAIRS & CHAIRMATS,2002-12-24 00:00:00,3
4-NOT SPECIFIED,54568,COMPUTER PERIPHERALS,2002-12-23 00:00:00,2
4-NOT SPECIFIED,54569,TELEPHONES AND COMMUNICATION,2002-12-24 00:00:00,3
4-NOT SPECIFIED,54570,PAPER,2002-12-23 00:00:00,2
4-NOT SPECIFIED,54571,BOOKCASES,2002-12-23 00:00:00,2
4-NOT SPECIFIED,54578,RUBBER BANDS,2002-12-23 00:00:00,2
4-NOT SPECIFIED,54579,APPLIANCES,2002-12-21 00:00:00,0
4-NOT SPECIFIED,54580,TELEPHONES AND COMMUNICATION,2002-12-23 00:00:00,2
4-NOT SPECIFIED,54581,CHAIRS & CHAIRMATS,2002-12-23 00:00:00,2
4-NOT SPECIFIED,54582,PAPER,2002-12-22 00:00:00,1
4-NOT SPECIFIED,54599,TABLES,2002-12-25 00:00:00,3
4-NOT SPECIFIED,54600,TELEPHONES AND COMMUNICATION,2002-12-24 00:00:00,2
4-NOT SPECIFIED,54608,COMPUTER PERIPHERALS,2002-12-23 00:00:00,1
4-NOT SPECIFIED,54609,COMPUTER PERIPHERALS,2002-12-22 00:00:00,0
4-NOT SPECIFIED,54610,ENVELOPES,2002-12-24 00:00:00,2
