none_Order_Date_ok,none_PID_ok,none_Product_Container_nk,"none_Product_Name_nk",sum_Fill_Time_ok
2001-08-28 00:00:00,42603,SMALL BOX,"Xerox Blank Computer Paper",12
2001-08-28 00:00:00,42604,SMALL BOX,"Staples Colored Bar Computer Paper",12
2001-08-28 00:00:00,42605,SMALL BOX,"Logitech Internet Navigator Keyboard",12
2001-08-28 00:00:00,42606,SMALL BOX,"Fellowes Econo/Stor® Drawers",12
2001-08-28 00:00:00,42607,SMALL BOX,"Companion Letter/Legal File, Black",12
2001-08-28 00:00:00,42608,SMALL BOX,"Xerox 191",12
2001-08-28 00:00:00,42619,WRAP BAG,"Newell 347",12
2001-08-28 00:00:00,42620,WRAP BAG,"TOPS Money Receipt Book, Consecutively Numbered in Red,",12
2001-08-28 00:00:00,42628,JUMBO DRUM,"Epson FX-2180 Wide Format Dot Matrix Printer",12
2001-08-28 00:00:00,42629,SMALL BOX,"Xerox 1951",12
2001-08-28 00:00:00,42630,MEDIUM BOX,"Deflect-o Glass Clear Studded Chair Mats",12
2001-08-29 00:00:00,42648,SMALL BOX,"6120",12
2001-08-29 00:00:00,42649,SMALL BOX,"TeleTAC Series",12
2001-08-29 00:00:00,42650,SMALL PACK,"Memorex 4.7GB DVD+RW, 3/Pack",12
2001-08-29 00:00:00,42651,SMALL BOX,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",12
2001-08-29 00:00:00,42652,WRAP BAG,"*Staples* #2 Yellow Pencils",12
2001-08-29 00:00:00,42653,JUMBO BOX,"Sauder Cornerstone Collection Library",12
2001-08-29 00:00:00,42654,SMALL BOX,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",12
2001-08-30 00:00:00,42679,SMALL BOX,"Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center",12
2001-08-30 00:00:00,42680,SMALL BOX,"Fellowes Command Center 5-outlet power strip",12
2001-08-30 00:00:00,42681,SMALL BOX,"Kensington 4 Outlet MasterPiece® Compact Power Control Center",12
2001-08-30 00:00:00,42682,SMALL BOX,"Xerox 1972",12
2001-08-30 00:00:00,42683,SMALL PACK,"Executive Impressions 13"" Clairmont Wall Clock",12
2001-08-30 00:00:00,42684,SMALL PACK,"Maxell 74 Minute CDR, 10/Pack",12
2001-08-30 00:00:00,42685,SMALL BOX,"Xerox 204",12
2001-08-30 00:00:00,42686,SMALL BOX,"Insertable Tab Post Binder Dividers",12
2001-08-30 00:00:00,42687,JUMBO DRUM,"Hon Deluxe Fabric Upholstered Stacking Chairs",12
2001-08-30 00:00:00,42688,SMALL BOX,"Microsoft Multimedia Keyboard",12
2001-08-31 00:00:00,42706,SMALL PACK,"Executive Impressions 10"" Spectator Wall Clock",12
2001-08-31 00:00:00,42707,JUMBO DRUM,"Harbour Creations 67200 Series Stacking Chairs",12
2001-08-31 00:00:00,42708,SMALL BOX,"Xerox 1967",12
2001-08-31 00:00:00,42722,WRAP BAG,"Ultra Door Kickplate, 8""H x 34""W",12
2001-08-31 00:00:00,42723,SMALL BOX,"Xerox 1910",12
2001-09-01 00:00:00,42733,SMALL BOX,"Xerox 1969",12
2001-09-01 00:00:00,42734,MEDIUM BOX,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",12
